,trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
31,DP0032,1,0;20183;20232;20444;20412;21288;21208;21374;21330;21478;0,8:0,17:20,140326,1683.912,50,42.800000000000004,200,1976.712,1
32,DP0033,1,0;20546;20435;20054;20856;21343;21270;21486;0,8:0,17:15,146934,1763.208,50,56.400000000000006,200,2069.608,1
33,DP0034,1,0;21166;21096;20854;20051;20066;21318;21382;21275;21421;0,8:22,16:13,141463,1697.556,50,9.200000000000001,200,1965.556,1
34,DP0035,1,0;20476;20989;20134;21174;21298;21271;21247;21233;21471;0,8:29,17:3,142396,1708.752,50,10.4,200,1980.752,1
35,DP0036,1,0;20755;20162;21168;20709;20128;20378;21267;21320;21451;0,8:4,17:46,134875,1618.5,50,56.400000000000006,200,1926.5,1
36,DP0037,1,0;20426;20452;20281;20900;21488;0,8:31,14:6,126963,1523.556,50,0.0,200,1785.9560000000001,1
37,DP0038,1,0;20625;20079;20656;21201;21451;0,8:18,15:11,120411,1444.932,50,29.200000000000003,200,1731.3319999999999,1
38,DP0039,1,0;21005;21121;20504;20562;21416;0,8:2,13:52,132988,1595.856,50,0.0,200,1845.856,1
39,DP0040,1,0;20564;20744;20233;20032;21488;0,8:0,13:23,122737,1472.844,50,0.0,200,1722.844,1
40,DP0041,1,0;21012;20276;20439;20915;21471;0,8:4,13:37,131398,1576.776,50,0.0,200,1826.776,1
41,DP0042,1,0;20512;20329;20125;21070;21451;0,8:7,13:50,141880,1702.56,50,0.0,200,1952.56,1
42,DP0043,1,0;20186;20743;20369;21188;21416;0,8:36,14:13,126721,1520.652,50,0.0,200,1778.252,1
43,DP0044,1,0;20735;20507;20637;20208;21424;0,8:13,13:25,123456,1481.472,50,0.0,200,1731.4720000000002,1
44,DP0045,1,0;20356;20730;21255;21220;21411;0,8:17,16:48,123237,1478.844,50,66.8,200,1795.644,1
45,DP0046,1,0;20926;20827;20013;21069;21471;0,8:18,13:50,126237,1514.844,50,0.0,200,1764.844,1
46,DP0047,1,0;21004;21114;20849;20911;21421;0,9:16,14:2,118145,1417.74,50,0.0,200,1686.1399999999999,1
47,DP0048,1,0;20917;21011;20041;20209;20613;21352;21394;21427;0,8:3,17:51,144406,1732.872,50,55.2,200,2039.272,1
48,DP0049,1,0;20160;20610;20710;20491;21411;0,8:4,13:30,116902,1402.824,50,0.0,200,1652.824,1
49,DP0050,1,0;21101;20601;20960;20083;21365;21364;21345;21317;21216;21452;0,8:13,17:32,153484,1841.808,50,13.600000000000001,200,2110.608,1
50,DP0051,1,0;20720;20005;20236;20944;21416;0,8:12,13:39,123114,1477.368,50,0.0,200,1727.368,1
51,DP0052,1,0;20629;20861;20420;20477;20194;21361;21459;0,8:10,16:8,131494,1577.928,50,36.4,200,1868.328,1
52,DP0053,1,0;20825;20686;21080;21178;21411;0,8:16,13:52,114410,1372.92,50,0.0,200,1622.92,1
53,DP0054,1,0;20951;20043;20723;21133;21487;0,8:39,14:11,123799,1485.588,50,0.0,200,1743.188,1
54,DP0055,1,0;21163;20460;21017;21327;21488;0,8:27,15:38,137744,1652.928,50,40.0,200,1953.728,1
55,DP0056,1,0;21078;20466;20526;21353;21411;0,8:39,15:11,116436,1397.232,50,28.400000000000002,200,1691.232,1
56,DP0057,1,0;20223;20429;21334;21338;21479;0,8:27,16:38,128012,1536.144,50,67.2,200,1853.344,1
57,DP0058,1,0;20229;20494;21354;21258;21416;0,8:24,16:8,134869,1618.428,50,45.2,200,1923.228,1
58,DP0059,1,0;20892;20719;20872;20622;21420;0,8:7,13:13,112241,1346.892,50,0.0,200,1596.892,1
59,DP0060,1,0;20449;20104;20425;21356;21406;0,8:11,15:3,120781,1449.372,50,37.2,200,1740.972,1
60,DP0061,1,0;20418;20202;21158;21390;21411;0,8:17,16:4,124007,1488.084,50,48.400000000000006,200,1793.284,1
61,DP0062,1,0;21125;20238;20742;21376;21435;0,8:1,16:9,121754,1461.048,50,66.4,200,1777.848,1
62,DP0063,1,0;20427;20092;20118;21336;21437;0,8:55,15:11,118902,1426.824,50,23.200000000000003,200,1722.0240000000001,1
63,DP0064,1,0;20245;20428;20668;21349;21500;0,8:29,16:35,133803,1605.636,50,73.2,200,1940.436,1
64,DP0065,1,0;21116;21006;21192;21182;21437;0,8:12,13:42,119169,1430.028,50,0.0,200,1683.228,1
65,DP0066,1,0;20049;21050;20575;20895;21460;0,8:8,13:33,112685,1352.22,50,0.0,200,1602.22,1
66,DP0067,1,0;20593;20706;20584;20224;21429;0,8:2,12:47,124415,1492.98,50,0.0,200,1742.98,1
67,DP0068,1,0;20149;20033;20805;20176;21488;0,8:15,14:10,149975,1799.7,50,0.0,200,2049.7,1
68,DP0069,1,0;20779;20089;20264;20076;0,8:3,12:13,93965,1127.58,0,0.0,200,1327.58,0
69,DP0070,1,0;20517;20696;20812;21307;21460;0,8:0,17:0,118765,1425.18,50,89.60000000000001,200,1764.7800000000002,1
70,DP0071,1,0;20893;20816;20981;20952;21440;0,8:11,13:23,123747,1484.964,50,0.0,200,1734.964,1
71,DP0072,1,0;20924;20330;20244;21360;21487;0,8:25,16:11,128760,1545.1200000000001,50,42.0,200,1847.12,1
72,DP0073,1,0;20537;20323;20283;21242;0,9:44,15:55,80032,960.384,0,56.0,200,1257.984,0
73,DP0074,1,0;20878;21156;21367;21277;21429;0,8:1,15:52,116640,1399.68,50,76.4,200,1726.08,1
74,DP0075,1,0;20790;20383;21058;21244;21420;0,8:13,14:58,103292,1239.5040000000001,50,43.2,200,1537.904,1
75,DP0076,1,0;20986;20145;20881;20941;21452;0,8:3,13:43,128927,1547.124,50,0.0,200,1797.124,1
76,DP0077,1,0;20992;21021;20474;20667;21411;0,8:0,13:48,115653,1387.836,50,0.0,200,1637.836,1
77,DP0078,1,0;20485;20700;20862;20750;21429;0,8:7,13:3,135450,1625.4,50,0.0,200,1875.4,1
78,DP0079,1,0;20912;20799;20530;20265;0,8:7,12:38,96827,1161.924,0,0.0,200,1361.924,0
79,DP0080,1,0;20797;20470;20167;21079;21494;0,8:2,12:40,103672,1244.064,50,6.800000000000001,200,1501.664,1
80,DP0081,1,0;20596;20199;20549;20845;21440;0,8:4,13:34,108563,1302.756,50,0.0,200,1552.756,1
81,DP0082,1,0;20091;21172;20800;20151;21402;0,8:3,13:11,111949,1343.388,50,0.0,200,1593.388,1
82,DP0083,1,0;20408;20874;21103;20871;21465;0,8:3,13:21,116107,1393.284,50,0.0,200,1643.284,1
83,DP0084,1,0;20542;20974;20180;21386;0,9:3,14:24,99317,1191.804,0,27.6,200,1444.6039999999998,0
84,DP0085,1,0;20635;20085;20279;20875;21444;0,8:0,13:27,111795,1341.54,50,7.2,200,1598.74,1
85,DP0086,1,0;20757;20555;20997;20148;0,8:29,12:57,99295,1191.54,0,0.0,200,1392.34,0
86,DP0087,1,0;21143;20793;21100;20392;0,8:2,12:39,94462,1133.544,0,10.4,200,1344.7440000000001,0
87,DP0088,1,0;20681;20996;20096;20488;0,8:12,12:44,99043,1188.516,0,0.0,200,1388.516,0
88,DP0089,1,0;20576;20137;20438;20020;21440;0,8:10,12:36,93703,1124.436,50,0.0,200,1376.4360000000001,1
89,DP0090,1,0;20339;20251;21183;21366;21440;0,9:3,15:37,104960,1259.52,50,38.800000000000004,200,1573.52,1
90,DP0091,1,0;20848;20322;20078;20531;21487;0,8:0,13:11,100970,1211.64,50,0.0,200,1461.6399999999999,1
91,DP0092,1,0;20990;20623;21071;21033;0,8:27,13:0,97396,1168.752,0,0.0,200,1368.752,0
92,DP0093,1,0;20847;21085;20521;21296;0,9:14,15:53,96553,1158.636,0,60.800000000000004,200,1449.036,0
93,DP0094,2,0;21053;20316;20181;20624;0,8:25,13:38,116296,1628.144,0,0.0,300,1928.144,0
94,DP0095,1,0;20302;20349;20937;20226;0,8:50,13:11,91999,1103.988,0,0.0,200,1303.9879999999998,0
95,DP0096,1,0;20715;20259;20506;21230;21440;0,8:11,15:10,98597,1183.164,50,43.6,200,1481.164,1
96,DP0097,1,0;21110;20962;20436;20866;0,8:15,12:23,94214,1130.568,0,11.600000000000001,200,1348.1680000000001,0
97,DP0098,1,0;20068;20896;20831;21407;21260;0,8:1,16:0,110160,1321.92,50,78.80000000000001,200,1651.1200000000001,1
98,DP0099,1,0;20587;20193;20717;20170;0,8:1,12:24,87322,1047.864,0,0.0,200,1247.864,0
99,DP0100,1,0;21088;20132;20179;20751;21468;0,8:3,13:13,108755,1305.06,50,0.0,200,1555.06,1
100,DP0101,1,0;20016;20648;20214;20954;0,8:2,12:17,93852,1126.224,0,0.0,200,1326.2240000000002,0
101,DP0102,1,0;20619;20048;21212;21219;21482;0,8:9,17:4,121538,1458.4560000000001,50,87.2,200,1795.656,1
102,DP0103,1,0;20539;20141;21016;21184;0,8:3,12:14,95904,1150.848,0,0.0,200,1350.848,0
103,DP0104,1,0;20478;20680;21213;21204;21429;0,8:1,15:55,123163,1477.9560000000001,50,71.2,200,1799.156,1
104,DP0105,1,0;21038;20402;20365;21235;21447;0,9:6,15:5,105363,1264.356,50,17.2,200,1557.9560000000001,1
105,DP0106,2,0;20285;21302;21339;21316;0,8:40,16:56,117612,1646.568,0,80.80000000000001,300,2028.1680000000001,0
106,DP0107,2,0;20810;20697;21372;21292;0,9:6,14:58,118865,1664.1100000000001,0,22.8,300,2010.5100000000002,0
107,DP0108,1,0;21191;20060;20243;20666;0,8:30,12:57,92659,1111.9080000000001,0,0.0,200,1311.908,0
108,DP0109,1,0;20876;20352;20726;20722;0,8:9,11:45,90807,1089.684,0,0.0,200,1289.684,0
109,DP0110,1,0;20756;20067;20683;21107;21140;21240;21378;21313;21404;0,8:54,16:36,123455,1481.46,50,11.600000000000001,200,1764.66,1
110,DP0111,1,0;20768;20616;20315;21162;0,8:44,13:19,99091,1189.092,0,0.0,200,1391.092,0
111,DP0112,1,0;20633;20567;20273;20503;0,8:6,12:39,87979,1055.748,0,0.0,200,1256.948,0
112,DP0113,1,0;20368;20988;20525;20909;21444;0,8:0,13:22,124376,1492.512,50,0.0,200,1742.5120000000002,1
113,DP0114,1,0;20662;21008;21063;20274;0,8:7,13:6,90214,1082.568,0,0.0,200,1282.568,0
114,DP0115,1,0;21115;20802;20639;21250;21420;0,8:18,17:2,120931,1451.172,50,85.60000000000001,200,1793.9720000000002,1
115,DP0116,1,0;20395;20197;21209;21305;21438;0,8:5,15:29,110892,1330.704,50,46.800000000000004,200,1627.504,1
116,DP0117,1,0;20811;20803;20159;20661;0,8:46,13:4,97283,1167.396,0,0.0,200,1373.796,0
117,DP0118,1,0;20480;21030;20560;20764;0,8:10,12:58,99646,1195.752,0,0.0,200,1395.752,0
118,DP0119,1,0;21167;20291;20684;21243;21274;21447;0,8:41,16:35,141753,1701.036,50,30.400000000000002,200,1997.836,1
119,DP0120,1,0;20691;20950;20370;21322;21484;0,8:35,14:57,127644,1531.728,50,18.0,200,1813.728,1
120,DP0121,1,0;20925;20172;20688;20129;0,8:43,13:19,87166,1045.992,0,0.0,200,1247.192,0
121,DP0122,1,0;20001;20818;20401;20852;0,8:49,13:11,98206,1178.472,0,0.0,200,1386.0720000000001,0
122,DP0123,1,0;20884;20959;20857;20550;0,8:59,12:48,91290,1095.48,0,0.0,200,1307.08,0
123,DP0124,1,0;20955;20533;20572;20905;0,8:17,12:8,97469,1169.628,0,0.0,200,1369.6280000000002,0
124,DP0125,1,0;20386;20690;20699;20934;0,8:3,12:30,86190,1034.28,0,0.0,200,1234.28,0
125,DP0126,1,0;20331;21127;20761;20695;0,8:34,13:30,93591,1123.092,0,0.0,200,1323.092,0
126,DP0127,1,0;20284;20334;20777;20376;21494;0,8:1,12:47,105414,1264.968,50,0.0,200,1514.968,1
127,DP0128,1,0;20432;20373;20607;21351;0,8:40,14:51,97963,1175.556,0,30.400000000000002,200,1421.9560000000001,0
128,DP0129,1,0;20424;20309;20155;21342;21439;0,8:4,15:4,115214,1382.568,50,35.6,200,1669.768,1
129,DP0130,1,0;21108;20461;20839;20752;0,8:11,12:55,97376,1168.512,0,0.0,200,1368.5120000000002,0
130,DP0131,1,0;20321;20256;20028;20741;0,8:22,12:40,95812,1149.744,0,0.0,200,1357.7440000000001,0
131,DP0132,1,0;20026;21186;21264;21348;21419;0,8:21,17:0,138503,1662.036,50,68.8,200,1980.836,1
132,DP0133,1,0;21134;20200;21154;20766;0,8:6,12:50,96046,1152.5520000000001,0,0.0,200,1352.5520000000001,0
133,DP0134,1,0;20454;20219;20921;21301;0,8:3,14:49,92105,1105.26,0,65.60000000000001,200,1372.06,0
134,DP0135,1,0;21045;20890;20785;20608;21494;0,8:1,13:12,115288,1383.4560000000001,50,8.0,200,1641.856,1
135,DP0136,1,0;20231;20729;20112;20165;0,8:11,12:53,87145,1045.74,0,0.0,200,1246.94,0
136,DP0137,1,0;20204;20305;20815;20095;21408;0,8:4,13:7,117820,1413.84,50,0.0,200,1663.8400000000001,1
137,DP0138,1,0;20664;20443;21067;20650;0,8:23,12:26,78806,945.672,0,0.0,200,1152.872,0
138,DP0139,1,0;20008;20894;20780;20363;0,8:8,12:38,92012,1104.144,0,0.0,200,1304.144,0
139,DP0140,1,0;20222;20258;21253;21362;0,8:23,15:22,97198,1166.376,0,59.6,200,1425.976,0
140,DP0141,1,0;20904;20518;20489;21118;0,8:42,12:47,86959,1043.508,0,0.0,200,1248.308,0
141,DP0142,1,0;20362;21193;20030;21142;0,8:14,12:40,88480,1061.76,0,0.0,200,1262.96,0
142,DP0143,1,0;20239;20389;20385;21031;0,8:14,12:49,81329,975.948,0,4.800000000000001,200,1186.348,0
143,DP0144,1,0;20672;20617;20319;21081;0,8:34,12:27,86951,1043.412,0,0.0,200,1243.412,0
144,DP0145,1,0;20928;20372;20606;20058;0,8:1,12:31,88503,1062.036,0,0.0,200,1262.036,0
145,DP0146,1,0;20644;20143;21329;21384;21431;0,8:2,16:30,126235,1514.82,50,64.8,200,1829.6200000000001,1
146,DP0147,1,0;20446;20569;20103;20632;0,8:8,12:12,84307,1011.684,0,9.200000000000001,200,1224.084,0
147,DP0148,1,0;20604;20651;20592;20840;0,8:6,11:49,86263,1035.156,0,0.0,200,1235.156,0
148,DP0149,1,0;20626;20468;20447;20010;0,8:10,12:41,77413,928.956,0,0.0,200,1132.556,0
149,DP0150,1,0;21076;20975;20922;20242;0,8:11,12:45,82939,995.268,0,0.0,200,1195.268,0
150,DP0151,1,0;20547;21018;20157;20773;0,9:3,13:26,85544,1026.528,0,0.0,200,1241.328,0
151,DP0152,1,0;21035;20727;20062;20075;0,8:0,12:13,80897,970.764,0,2.0,200,1172.764,0
152,DP0153,1,0;20571;20250;20332;20888;0,8:6,12:25,84969,1019.628,0,0.0,200,1219.628,0
153,DP0154,1,0;20918;20586;20071;21130;0,8:17,13:14,98374,1180.488,0,0.0,200,1380.488,0
154,DP0155,1,0;20355;20652;21280;21299;21496;0,8:29,15:45,131806,1581.672,50,43.2,200,1874.872,1
155,DP0156,1,0;20880;20931;20508;20947;0,8:5,12:15,88440,1061.28,0,0.8,200,1264.08,0
156,DP0157,1,0;21074;21177;20191;20034;0,8:14,13:12,84198,1010.376,0,9.200000000000001,200,1225.176,0
157,DP0158,1,0;20246;20351;20505;20984;0,8:27,12:18,72715,872.58,0,0.0,200,1080.58,0
158,DP0159,1,0;20511;20182;21007;21265;21415;0,8:5,15:21,113313,1359.756,50,44.800000000000004,200,1656.556,1
159,DP0160,2,0;21170;20150;20101;20248;0,8:17,13:0,85909,1202.726,0,0.0,300,1502.726,0
160,DP0161,1,0;21137;21024;20184;20105;0,9:6,13:10,74528,894.336,0,0.0,200,1099.136,0
161,DP0162,1,0;20146;20732;20188;20364;0,8:10,12:3,69100,829.2,0,0.0,200,1029.2,0
162,DP0163,1,0;20126;21176;20801;20081;0,8:9,11:36,67547,810.564,0,0.0,200,1010.5640000000001,0
163,DP0164,1,0;20099;21041;20548;21263;21431;0,8:2,16:20,119888,1438.656,50,70.0,200,1759.4560000000001,1
164,DP0165,1,0;21181;20287;20396;20307;0,9:2,12:53,88878,1066.536,0,0.0,200,1283.336,0
165,DP0166,1,0;20591;20022;21044;20416;0,8:55,13:3,73951,887.412,0,0.0,200,1087.412,0
166,DP0167,1,0;20388;20754;20738;20094;0,8:16,12:12,74645,895.74,0,0.0,200,1095.74,0
167,DP0168,1,0;20158;21025;21333;21278;21421;0,8:27,16:50,129080,1548.96,50,78.80000000000001,200,1877.76,1
168,DP0169,1,0;20823;20807;21200;20580;0,8:54,13:4,71966,863.592,0,0.0,200,1067.992,0
169,DP0170,1,0;20737;20510;20687;20366;0,8:22,12:43,77526,930.312,0,0.0,200,1135.912,0
170,DP0171,1,0;20860;20678;20978;20371;0,8:16,12:36,75598,907.176,0,0.0,200,1107.176,0
171,DP0172,1,0;20394;20579;20920;20097;0,8:23,12:38,81519,978.2280000000001,0,0.0,200,1183.828,0
172,DP0173,1,0;20935;20409;20645;21297;0,8:22,15:14,84239,1010.868,0,69.2,200,1288.868,0
173,DP0174,1,0;20791;20215;20127;21272;21431;0,8:3,14:47,129835,1558.02,50,22.0,200,1831.22,1
174,DP0175,2,0;20294;20482;20620;20358;0,8:4,11:43,100665,1409.31,0,0.0,300,1709.31,0
175,DP0176,1,0;20708;20344;20278;20487;0,8:33,13:4,63048,756.576,0,10.0,200,979.7760000000001,0
176,DP0177,1,0;20267;20940;20406;20887;0,8:3,12:11,89294,1071.528,0,0.0,200,1271.528,0
177,DP0178,1,0;20689;20711;21040;21083;0,8:32,12:49,76450,917.4,0,0.0,200,1123.4,0
178,DP0179,1,0;20213;21169;20225;21161;0,8:2,11:50,71640,859.6800000000001,0,0.0,200,1059.68,0
179,DP0180,1,0;20298;20627;21128;20207;0,8:16,12:50,88625,1063.5,0,0.0,200,1263.5,0
180,DP0181,1,0;20027;20272;20933;20399;0,8:14,12:33,70012,840.144,0,0.0,200,1045.344,0
181,DP0182,1,0;20979;20552;20721;20770;0,9:14,13:14,76015,912.1800000000001,0,0.0,200,1124.58,0
182,DP0183,1,0;20914;20821;21287;21245;21409;0,8:12,16:8,119769,1437.228,50,62.800000000000004,200,1750.0279999999998,1
183,DP0184,1,0;20430;20901;20414;21211;0,8:38,15:17,73240,878.88,0,56.400000000000006,200,1150.48,0
184,DP0185,1,0;20055;20495;21099;20457;0,8:9,12:0,71284,855.408,0,0.0,200,1056.208,0
185,DP0186,2,0;20867;21148;20397;20113;0,8:2,12:9,68908,964.712,0,5.6000000000000005,300,1271.112,0
186,DP0187,1,0;20987;20834;20448;21347;0,8:11,14:45,93594,1123.128,0,48.0,200,1375.528,0
187,DP0188,1,0;20594;20574;21249;21373;0,8:12,15:48,99233,1190.796,0,71.60000000000001,200,1462.3960000000002,0
188,DP0189,1,0;20196;21126;20039;20833;0,8:14,12:29,77153,925.836,0,0.0,200,1125.836,0
189,DP0190,1,0;20472;20929;20240;20945;0,8:40,12:39,73429,881.148,0,0.0,200,1088.348,0
190,DP0191,1,0;21109;20072;21269;21283;0,9:27,14:46,84515,1014.1800000000001,0,41.2,200,1255.38,0
191,DP0192,1,0;20139;20618;21077;20663;0,8:27,12:27,69066,828.792,0,0.0,200,1028.792,0
192,DP0193,1,0;20422;20262;20253;21355;0,8:26,16:10,86047,1032.564,0,77.2,200,1320.164,0
193,DP0194,1,0;21145;20173;20121;20271;0,8:15,12:34,66443,797.316,0,3.6,200,1006.916,0
194,DP0195,1,0;21094;20004;20299;20410;0,8:1,12:22,72376,868.5120000000001,0,0.0,200,1068.512,0
195,DP0196,1,0;20431;20045;21138;21396;21428;0,8:26,14:50,129940,1559.28,50,19.6,200,1839.28,1
196,DP0197,1,0;20102;20031;20304;21028;0,8:0,12:7,70912,850.9440000000001,0,0.0,200,1050.944,0
197,DP0198,2,0;20320;21294;21217;21282;0,10:25,15:36,66212,926.9680000000001,0,28.400000000000002,300,1256.1680000000001,0
198,DP0199,1,0;20382;20792;21097;20164;0,8:3,12:33,57378,688.5360000000001,0,22.400000000000002,200,912.136,0
199,DP0200,1,0;20585;20972;21027;21207;21474;0,8:8,16:9,121403,1456.836,50,64.0,200,1774.036,1
200,DP0201,1,0;20740;20190;20237;20932;0,8:20,12:25,64915,778.98,0,0.0,200,978.98,0
201,DP0202,1,0;20820;20047;20317;21291;0,8:44,14:12,73646,883.7520000000001,0,26.400000000000002,200,1127.752,0
202,DP0203,1,0;20198;21123;20714;21350;21484;0,8:5,16:22,121222,1454.664,50,71.60000000000001,200,1778.2640000000001,1
203,DP0204,1,0;21042;20456;21335;21328;0,8:40,14:53,86663,1039.9560000000001,0,40.0,200,1279.9560000000001,0
204,DP0205,1,0;21185;20390;20263;21370;0,8:29,16:9,71068,852.816,0,89.2,200,1153.616,0
205,DP0206,1,0;21132;21029;20809;20628;0,8:28,12:16,62661,751.932,0,0.0,200,954.332,0
206,DP0207,1,0;20673;21048;20019;20254;0,8:18,11:52,71985,863.82,0,0.0,200,1063.8200000000002,0
207,DP0208,2,0;20543;20973;20471;20257;0,8:1,11:44,63161,884.254,0,0.0,300,1184.254,0
208,DP0209,1,0;20021;20858;20961;20674;0,8:26,12:9,59075,708.9,0,8.8,200,928.1,0
209,DP0210,1,0;20064;21199;21056;20842;0,8:2,12:24,69656,835.8720000000001,0,0.0,200,1035.872,0
210,DP0211,1,0;20367;20877;21003;20631;0,8:5,12:36,82222,986.664,0,10.4,200,1199.064,0
211,DP0212,1,0;20806;21105;20958;21086;0,8:10,12:39,67331,807.972,0,11.200000000000001,200,1023.172,0
212,DP0213,1,0;20899;20522;20734;20035;0,8:0,12:0,71537,858.4440000000001,0,0.0,200,1058.444,0
213,DP0214,1,0;20739;20767;20528;20658;0,8:6,12:26,78769,945.2280000000001,0,0.0,200,1145.228,0
214,DP0215,1,0;21180;20595;20144;21098;0,8:5,11:58,70083,840.996,0,0.0,200,1040.996,0
215,DP0216,1,0;21171;21141;20069;21066;0,8:6,12:25,97245,1166.94,0,0.0,200,1366.94,0
216,DP0217,1,0;21146;20195;20387;20490;0,8:0,11:39,62502,750.024,0,0.0,200,950.024,0
217,DP0218,1,0;20056;20642;20110;20577;0,8:47,12:41,66512,798.144,0,0.0,200,1009.744,0
218,DP0219,1,0;21015;20657;20598;20509;0,8:6,12:17,66622,799.464,0,0.0,200,999.4639999999999,0
219,DP0220,1,0;20885;21120;21195;20405;0,8:10,12:18,96006,1152.0720000000001,0,0.0,200,1352.0720000000001,0
220,DP0221,1,0;20084;20897;20573;21228;0,8:1,14:1,97789,1173.468,0,35.2,200,1409.0680000000002,0
221,DP0222,1,0;20442;20492;21060;20203;0,8:8,12:41,96527,1158.324,0,0.0,200,1358.324,0
222,DP0223,1,0;20006;20759;20520;20540;0,8:16,12:59,77755,933.0600000000001,0,0.0,200,1133.06,0
223,DP0224,1,0;21091;20819;20597;21321;0,8:33,15:37,63068,756.816,0,75.60000000000001,200,1045.616,0
224,DP0225,1,0;20350;21190;20794;21254;21471;21251;21225;0,8:26,16:38,134128,1609.536,50,35.2,200,1894.736,1
225,DP0226,1,0;20044;20120;20704;20380;21476;0,8:16,13:34,103434,1241.208,50,0.0,200,1491.208,1
226,DP0227,1,0;20999;20524;20108;20413;0,8:14,12:4,58806,705.672,0,0.0,200,906.8720000000001,0
