,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
55,2,0;50041;50292;50281;50134;50013;50926;50923;51057;51176;0,8:6,17:51,158453,2218.342,50,19.200000000000003,300,2589.942,1
56,1,0;50596;50793;50720;50827;51005;51092;51157;0,8:12,17:30,154472,1853.664,50,47.6,200,2156.0640000000003,1
57,1,0;50445;50707;50037;50405;50375;50088;0,8:4,13:21,97163,1165.9560000000001,0,0.0,200,1365.9560000000001,0
58,1,0;50256;50894;50743;50355;50988;51017;51133;0,8:19,18:9,156700,1880.4,50,62.0,200,2200.0,1
59,1,0;50878;50230;50066;50890;51049;50911;51025;51016;0,8:3,17:6,94005,1128.06,0,68.0,200,1396.06,0
60,1,0;50160;50564;50710;50426;51035;51065;51193;0,8:43,16:4,103261,1239.132,50,25.6,200,1521.132,1
61,1,0;50476;50151;50521;51064;51078;50902;51179;0,8:5,17:51,117261,1407.132,50,34.0,200,1691.132,1
62,1,0;50638;50048;50812;50619;50993;50994;51165;0,8:1,17:55,120431,1445.172,50,74.0,200,1769.172,1
63,1,0;50370;50741;50132;50001;51039;51085;51106;0,8:2,16:40,158238,1898.856,50,21.6,200,2171.2560000000003,1
64,1,0;50033;50149;50029;50900;50069;50953;50992;51041;51154;0,8:1,17:25,147704,1772.448,50,27.6,200,2050.4480000000003,1
65,1,0;50067;50683;50051;51038;51004;51033;0,8:38,16:43,96328,1155.936,0,65.2,200,1421.136,0
66,1,0;50354;50830;50061;50910;50938;51062;0,8:5,16:18,89966,1079.592,0,78.80000000000001,200,1358.392,0
67,1,0;50516;50579;50401;51063;51087;51060;0,8:2,17:41,90748,1088.976,0,73.2,200,1362.176,0
68,1,0;50471;50769;50049;50895;50392;51069;51167;0,8:13,15:44,121179,1454.1480000000001,50,24.8,200,1734.1480000000001,1
69,1,0;50477;50194;50756;50832;50309;50424;51055;51077;51109;0,8:5,16:45,113490,1361.88,50,27.200000000000003,200,1641.08,1
70,1,0;50838;50634;50612;50297;50985;51071;50977;0,8:0,16:21,90194,1082.328,0,66.0,200,1348.328,0
71,1,0;50738;50362;50075;50094;50764;50571;0,8:18,13:17,79238,950.856,0,0.0,200,1157.656,0
72,1,0;50090;50542;50377;50200;50274;51008;0,8:21,15:33,85154,1021.8480000000001,0,47.6,200,1277.848,0
73,1,0;50273;50503;50172;50690;50934;50925;0,8:5,15:21,87257,1047.084,0,48.400000000000006,200,1297.484,0
74,1,0;50157;50461;50752;50073;50163;0,8:11,12:23,74425,893.1,0,0.0,200,1093.1,0
75,1,0;50394;50385;50767;50540;50035;0,8:13,12:55,74251,891.0120000000001,0,8.8,200,1105.0120000000002,0
76,1,0;50718;50182;50494;50644;50915;51132;0,8:3,16:45,128269,1539.228,50,54.800000000000004,200,1845.228,1
77,1,0;50511;50408;50874;50186;50933;51007;51151;0,8:29,16:17,112499,1349.988,50,15.600000000000001,200,1626.788,1
78,1,0;50523;50677;50782;50420;51020;50982;0,8:15,16:22,87233,1046.796,0,75.60000000000001,200,1328.396,0
79,1,0;50760;50046;50778;50886;50502;50966;0,8:30,14:9,87111,1045.332,0,9.600000000000001,200,1266.932,0
80,1,0;50670;50156;50070;50357;50869;51083;0,8:6,14:45,94860,1138.32,0,30.0,200,1370.72,0
81,2,0;50483;50264;50198;50944;50949;51175;0,8:24,17:43,127414,1783.796,50,42.400000000000006,300,2176.196,1
82,1,0;50589;50444;50183;50334;0,8:46,12:7,66942,803.304,0,0.0,200,1009.704,0
83,1,0;50732;50276;50229;51012;51010;51168;0,8:2,16:25,154232,1850.784,50,40.400000000000006,200,2141.984,1
84,1,0;50195;50490;50573;50110;50558;50301;0,8:9,13:5,81624,979.488,0,0.0,200,1182.688,0
85,1,0;50663;50139;50646;50522;0,8:47,12:40,68498,821.976,0,0.0,200,1040.376,0
86,1,0;50787;50428;50668;50478;51075;50969;0,8:20,15:1,93960,1127.52,0,32.0,200,1367.52,0
87,1,0;50313;50006;50071;50759;0,8:15,11:48,54923,659.076,0,0.0,200,859.076,0
88,1,0;50416;50714;50008;50903;50983;51014;0,8:12,16:2,96835,1162.02,0,55.6,200,1417.6200000000001,0
89,1,0;50105;50456;50248;50587;50129;50699;0,8:2,13:27,84866,1018.392,0,0.0,200,1218.392,0
90,1,0;50828;50698;50574;50980;51043;50974;0,8:9,15:45,94085,1129.02,0,58.400000000000006,200,1387.42,0
91,1,0;50310;50133;50007;50733;0,8:2,11:27,59286,711.432,0,0.0,200,911.432,0
92,1,0;50888;50332;50030;50766;50062;50626;0,8:0,12:53,76508,918.096,0,0.0,200,1118.096,0
93,1,0;50801;50548;50052;50087;50116;51088;0,8:49,16:49,78859,946.308,0,56.800000000000004,200,1222.708,0
94,1,0;50231;50222;50648;50607;51032;50976;0,8:2,16:14,99377,1192.5240000000001,0,44.400000000000006,200,1437.7240000000002,0
95,1,0;50617;50099;50744;50032;50989;51155;0,8:5,16:3,118053,1416.636,50,46.800000000000004,200,1715.436,1
96,1,0;50773;50393;50515;50150;0,8:50,12:27,70075,840.9,0,0.0,200,1059.7,0
97,1,0;50572;50358;50167;50797;0,8:44,12:13,63254,759.048,0,0.0,200,961.848,0
98,1,0;50716;50221;50338;50561;50042;50216;0,8:4,13:7,83198,998.376,0,0.0,200,1199.976,0
99,1,0;50210;50056;50543;50391;50636;0,8:8,12:57,74778,897.336,0,2.0,200,1102.536,0
100,1,0;50684;50755;50701;50176;51037;51190;51073;0,8:24,16:40,129999,1559.988,50,27.200000000000003,200,1837.588,1
101,1,0;50682;50114;50748;50850;0,8:0,11:35,73158,877.8960000000001,0,0.0,200,1077.8960000000002,0
102,1,0;50047;50820;50148;50555;50316;50917;0,8:37,15:22,96214,1154.568,0,32.4,200,1401.768,0
103,1,0;50387;50809;50325;50507;50892;50950;51168;0,8:0,16:14,140775,1689.3,50,34.4,200,1973.6999999999998,1
104,1,0;50025;50621;50115;50913;51091;0,8:59,15:59,81776,981.312,0,58.800000000000004,200,1263.712,0
105,1,0;50083;50512;50026;50291;51133;51067;51018;0,8:20,16:47,138245,1658.94,50,28.8,200,1942.14,1
106,1,0;50140;50174;50206;51048;51096;0,9:5,15:44,97645,1171.74,0,39.6,200,1411.3400000000001,0
107,1,0;50484;50454;50436;50609;0,8:21,11:39,62692,752.304,0,0.0,200,956.3040000000001,0
108,1,0;50278;50448;50397;50399;0,8:13,12:6,63172,758.064,0,0.0,200,958.0640000000001,0
109,1,0;50113;50272;50031;50304;0,8:18,11:59,65586,787.032,0,0.0,200,987.0319999999999,0
110,2,0;50529;50244;51006;50951;51059;50922;0,8:42,16:4,93338,1306.732,0,54.800000000000004,300,1661.532,0
111,1,0;50709;50162;50128;50378;51133;51046;51024;0,8:21,15:55,145261,1743.132,50,10.0,200,2003.132,1
112,1,0;50178;50217;50889;50577;51001;51081;0,8:1,15:26,81373,976.476,0,54.0,200,1230.876,0
113,1,0;50181;50418;50329;50613;51195;51015;50932;0,8:29,15:5,122402,1468.824,50,0.0,200,1721.2240000000002,1
114,1,0;50247;50853;50147;50384;0,8:18,12:9,72636,871.6320000000001,0,0.0,200,1077.232,0
115,1,0;50365;50101;50402;50480;50560;51098;50987;51097;51195;0,8:4,17:27,148911,1786.932,50,18.400000000000002,200,2056.932,1
116,1,0;50837;50882;50765;50135;0,8:58,12:18,61755,741.0600000000001,0,0.0,200,963.46,0
117,1,0;50730;50742;50330;50145;50645;51145;0,8:3,13:42,116058,1392.6960000000001,50,0.0,200,1642.6960000000001,1
118,1,0;50342;50314;50280;50324;50111;51019;0,8:32,14:25,94334,1132.008,0,5.2,200,1350.008,0
119,1,0;50175;50582;50341;50602;0,8:28,11:58,60034,720.408,0,0.0,200,923.2080000000001,0
120,1,0;50386;50688;50468;50447;0,8:0,11:32,67428,809.136,0,0.0,200,1009.136,0
121,1,0;50772;50372;50060;50258;50779;0,8:9,12:35,81284,975.408,0,0.0,200,1175.4080000000001,0
122,1,0;50552;50299;50410;50721;50979;50920;0,8:11,14:57,79219,950.628,0,42.0,200,1197.028,0
123,2,0;50588;50184;50074;50657;0,8:45,12:14,57544,805.616,0,0.0,300,1110.816,0
124,1,0;50689;50081;50126;50711;0,8:15,12:8,64766,777.192,0,0.4,200,983.592,0
125,1,0;50437;50680;50706;50593;50962;50905;0,8:35,15:53,77650,931.8000000000001,0,62.0,200,1193.8,0
126,1,0;50533;50482;50620;50294;0,8:21,12:35,67103,805.236,0,20.8,200,1034.436,0
127,1,0;50628;50685;50390;50257;50038;50535;0,8:3,13:5,80693,968.316,0,0.0,200,1168.316,0
128,1,0;50430;50127;50389;50599;0,8:2,11:47,63988,767.856,0,0.0,200,967.856,0
129,1,0;50597;50610;50368;50918;50990;51176;0,8:0,16:53,107468,1289.616,50,75.60000000000001,200,1615.2160000000001,1
130,1,0;50550;50539;50481;50219;0,8:18,11:56,59267,711.2040000000001,0,0.0,200,916.8040000000001,0
131,1,0;50526;50233;50260;50948;51176;50935;50975;0,8:0,17:5,132248,1586.976,50,49.6,200,1886.5759999999998,1
132,1,0;50598;50004;50863;50044;0,8:53,12:40,60106,721.272,0,0.0,200,921.272,0
133,1,0;50425;50704;50681;50308;51028;51175;0,8:30,16:7,115449,1385.388,50,26.0,200,1661.388,1
134,1,0;50687;50242;50547;50737;0,8:22,12:15,61215,734.58,0,8.4,200,951.78,0
135,1,0;50822;50591;50002;50618;0,8:8,11:34,66905,802.86,0,0.0,200,1002.86,0
136,1,0;50747;50208;50575;50059;51107;50956;0,8:0,14:33,144600,1735.2,50,0.0,200,1985.2,1
137,1,0;50544;50130;50119;50514;50907;0,8:19,15:21,91230,1094.76,0,43.6,200,1338.3600000000001,0
138,1,0;50647;50344;50027;50806;0,8:18,11:54,56392,676.7040000000001,0,0.0,200,876.704,0
139,1,0;50592;50814;50412;50141;50831;0,8:10,12:18,67511,810.1320000000001,0,0.0,200,1010.1320000000001,0
140,1,0;50753;50519;50155;50904;0,8:47,13:55,75826,909.912,0,30.8,200,1140.712,0
141,1,0;50349;50517;50400;50199;51159;50939;50906;0,8:5,16:12,136369,1636.428,50,23.6,200,1912.0279999999998,1
142,1,0;50791;50460;50215;50045;51155;50958;0,8:9,14:16,132806,1593.672,50,0.0,200,1843.672,1
143,1,0;50734;50143;50562;50005;51153;50914;0,8:22,14:41,129959,1559.508,50,0.0,200,1810.708,1
144,1,0;50859;50179;50373;50432;50692;0,8:4,12:50,83856,1006.272,0,5.6000000000000005,200,1213.4720000000002,0
145,1,0;50253;50022;50263;50465;51053;0,8:13,14:26,94487,1133.844,0,15.200000000000001,200,1349.044,0
146,1,0;50369;50429;50504;50223;51155;50963;0,8:7,15:11,136645,1639.74,50,7.6000000000000005,200,1897.34,1
147,1,0;50177;50513;50594;50839;51056;50921;0,8:45,15:37,87698,1052.376,0,44.400000000000006,200,1296.776,0
148,1,0;50633;50843;50337;50331;51084;0,8:58,14:48,79241,950.892,0,24.8,200,1175.692,0
149,1,0;50813;50751;50252;50695;0,8:14,12:23,76777,921.3240000000001,0,0.0,200,1121.324,0
150,1,0;50360;50268;50789;0,8:23,10:54,46997,563.964,0,0.0,200,772.764,0
151,1,0;50180;50235;50672;0,8:24,11:24,59690,716.28,0,5.2,200,924.28,0
152,1,0;50380;50641;50225;50600;50909;51095;0,8:12,15:46,98997,1187.964,0,31.6,200,1424.364,0
153,1,0;50421;50518;50489;0,8:2,11:3,48616,583.392,0,0.0,200,783.392,0
154,1,0;50675;50703;50403;50846;51022;0,8:36,14:6,82066,984.792,0,23.6,200,1208.392,0
155,1,0;50205;50724;50798;0,8:27,11:2,42466,509.592,0,0.0,200,713.992,0
156,1,0;50715;50665;50302;50811;51111;51045;0,8:29,14:57,121318,1455.816,50,10.0,200,1721.8160000000003,1
157,1,0;50500;50630;50653;51031;51111;50943;0,9:0,16:27,116639,1399.6680000000001,50,42.0,200,1691.6680000000001,1
158,1,0;50080;50285;50197;50395;51093;0,8:27,15:56,96937,1163.244,0,52.400000000000006,200,1415.644,0
159,1,0;50557;50459;50441;50968;51026;0,8:4,15:38,90981,1091.772,0,62.0,200,1353.7720000000002,0
160,1,0;50165;50211;50606;50058;50786;0,8:3,12:48,90537,1086.444,0,0.0,200,1286.444,0
161,1,0;50860;50466;50431;50125;51030;51133;0,8:3,16:40,125793,1509.516,50,61.2,200,1821.916,1
162,1,0;50854;50700;50750;50955;0,8:20,16:1,79814,957.768,0,98.4,200,1256.1680000000001,0
163,1,0;50319;50407;50287;0,8:55,11:46,57558,690.696,0,0.0,200,890.696,0
164,1,0;50877;50107;50348;51072;50912;0,8:24,16:3,92266,1107.192,0,64.8,200,1381.592,0
165,1,0;50815;50795;50137;50411;51116;50942;0,8:1,15:6,134129,1609.548,50,16.8,200,1876.348,1
166,1,0;50144;50366;50678;0,8:27,11:9,51108,613.296,0,0.0,200,813.296,0
167,2,0;50320;50161;50102;0,8:26,11:32,49543,693.602,0,6.0,300,1010.002,0
168,1,0;50170;50586;50623;50897;50415;0,8:0,12:43,81950,983.4,0,0.0,200,1183.4,0
169,1,0;50419;50898;50590;50271;50873;0,8:4,12:18,82041,984.4920000000001,0,0.0,200,1184.492,0
170,1,0;50807;50439;50691;50383;51051;51159;0,8:27,16:9,137343,1648.116,50,34.4,200,1943.316,1
171,1,0;50185;50527;50491;51021;50999;0,8:8,15:55,99990,1199.88,0,65.60000000000001,200,1465.48,0
172,1,0;50532;50290;50654;0,8:21,11:42,49889,598.668,0,10.4,200,817.4680000000001,0
173,1,0;50554;50722;50884;0,8:3,10:27,47739,572.868,0,0.0,200,772.868,0
174,1,0;50501;50556;50891;0,8:23,12:34,58694,704.328,0,25.6,200,929.9280000000001,0
175,1,0;50382;50525;50279;50015;50794;0,8:0,13:15,98506,1182.0720000000001,0,0.0,200,1382.0720000000001,0
176,1,0;50171;50374;50855;0,8:2,10:53,57009,684.1080000000001,0,0.0,200,884.108,0
177,1,0;50861;50158;50629;50880;0,8:20,11:53,74513,894.1560000000001,0,0.0,200,1097.756,0
178,1,0;50283;50537;50203;50196;51135;51070;0,8:21,14:38,123045,1476.54,50,0.0,200,1726.54,1
179,1,0;50034;50191;50528;50097;50879;0,8:3,12:37,83451,1001.412,0,0.0,200,1201.412,0
180,1,0;50012;50841;50731;0,8:24,10:55,49237,590.844,0,0.0,200,796.844,0
181,1,0;50078;50322;50463;50723;50978;0,8:3,16:5,90651,1087.8120000000001,0,84.80000000000001,200,1372.612,0
182,1,0;50868;50553;50446;0,8:22,11:39,71332,855.984,0,0.0,200,1059.1840000000002,0
183,1,0;50805;50356;50924;50986;50929;51108;0,8:37,17:36,113238,1358.856,50,77.60000000000001,200,1686.4560000000001,1
184,1,0;50246;50351;50505;50017;51089;0,8:4,14:3,90615,1087.38,0,28.8,200,1316.1799999999998,0
185,1,0;50021;50624;50193;50717;51000;0,8:12,13:57,81744,980.928,0,28.0,200,1208.9279999999999,0
186,1,0;50674;50016;50847;50214;50871;0,8:21,12:46,68979,827.748,0,9.200000000000001,200,1045.348,0
187,1,0;50282;50379;50487;0,8:9,11:22,51245,614.94,0,0.0,200,816.94,0
188,1,0;50566;50758;50201;0,8:7,11:25,69892,838.7040000000001,0,3.2,200,1044.704,0
189,1,0;50736;50227;50762;50326;50865;0,8:6,12:38,94261,1131.132,0,0.0,200,1331.132,0
190,1,0;50131;50776;50775;0,8:15,10:47,41451,497.41200000000003,0,0.0,200,700.212,0
191,1,0;50118;50043;50092;50427;50945;51191;0,8:8,15:8,107709,1292.508,50,32.0,200,1574.508,1
192,1,0;50238;50825;50686;50534;51002;51152;0,8:12,14:33,104195,1250.34,50,22.8,200,1523.14,1
193,1,0;50615;50896;50423;0,8:18,11:21,65934,791.208,0,0.0,200,991.208,0
194,1,0;50142;50270;50796;50072;51066;0,8:12,15:17,99659,1195.9080000000001,0,65.60000000000001,200,1466.308,0
195,1,0;50188;50364;50213;50169;50946;0,8:1,14:18,96263,1155.156,0,31.200000000000003,200,1386.356,0
196,1,0;50479;50781;50434;51027;51061;0,8:6,16:8,97187,1166.244,0,80.80000000000001,200,1447.044,0
197,1,0;50187;50063;50039;50664;51047;0,8:12,14:6,93887,1126.644,0,19.200000000000003,200,1345.844,0
198,1,0;50440;50531;50570;50848;50961;0,8:36,13:34,88137,1057.644,0,13.200000000000001,200,1270.844,0
199,1,0;50875;50442;50488;50788;0,8:15,13:1,86819,1041.828,0,0.0,200,1241.828,0
200,1,0;50112;50096;50303;50800;0,8:18,12:42,98292,1179.5040000000001,0,0.0,200,1382.304,0
201,1,0;50064;50173;50053;50936;51147;0,8:31,17:25,123661,1483.932,50,65.2,200,1811.5320000000002,1
202,1,0;50363;50422;50530;50799;0,8:12,12:9,89736,1076.832,0,0.0,200,1277.632,0
203,1,0;50084;50694;50318;50667;0,8:10,12:19,90504,1086.048,0,0.0,200,1286.848,0
204,1,0;50298;50262;50790;50627;0,8:12,12:10,86323,1035.876,0,0.0,200,1239.476,0
205,1,0;50567;50761;50236;50435;0,8:19,12:33,96436,1157.232,0,0.0,200,1357.232,0
206,1,0;50414;50091;50818;0,8:15,11:32,82690,992.28,0,0.0,200,1192.28,0
207,1,0;50656;50652;51042;50997;51176;0,8:1,17:35,130560,1566.72,50,93.60000000000001,200,1910.32,1
208,1,0;50833;50159;50870;0,8:2,11:26,92720,1112.64,0,0.0,200,1312.64,0
209,1,0;50693;50611;50970;51100;51135;0,8:29,16:12,109737,1316.844,50,65.60000000000001,200,1632.444,1
210,1,0;50207;50725;50565;50836;0,8:1,11:34,75405,904.86,0,0.0,200,1104.86,0
211,1,0;50826;50321;50971;0,8:10,17:4,95862,1150.344,0,124.4,200,1474.7440000000001,0
212,1,0;50289;50485;50862;0,8:37,11:41,69546,834.552,0,0.0,200,1044.952,0
213,1,0;50417;50746;50669;0,8:22,11:43,89015,1068.18,0,0.0,200,1268.18,0
214,1,0;50538;50239;50729;0,8:20,11:43,68268,819.216,0,0.0,200,1019.216,0
215,1,0;50433;50679;50284;0,8:8,12:37,85340,1024.08,0,31.200000000000003,200,1255.28,0
216,1,0;50603;50295;50659;0,8:13,12:29,61959,743.508,0,31.6,200,980.308,0
217,1,0;50616;50601;50011;0,8:0,11:27,97281,1167.372,0,0.0,200,1367.372,0
218,1,0;50146;50639;0,8:0,10:39,85134,1021.6080000000001,0,0.0,200,1221.608,0
