,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
50,1,0;30734;30122;30859;31061;0,8:3,12:0,45452,545.424,0,23.6,200,769.024,0
51,1,0;30566;30568;30929;30435;0,8:11,11:32,51934,623.208,0,0.0,200,825.608,0
52,1,0;30259;30802;30901;30576;31024;31234;31295;31283;31291;0,8:22,16:13,84677,1016.124,0,27.6,200,1243.7240000000002,0
53,1,0;30310;30447;30211;30168;0,8:0,11:29,52747,632.964,0,8.0,200,840.9639999999999,0
54,1,0;30357;30799;30683;30960;0,8:4,11:34,47990,575.88,0,7.2,200,784.6800000000001,0
55,1,0;30968;30698;30652;30991;0,8:1,11:31,45111,541.332,0,8.0,200,749.332,0
56,1,0;30044;30777;30312;30539;0,8:25,11:33,42987,515.844,0,0.0,200,715.844,0
57,1,0;30896;30115;31093;30704;31150;31221;0,8:28,14:31,72729,872.748,0,26.0,200,1098.748,0
58,1,0;30886;30190;30556;30837;0,8:21,11:38,43319,519.828,0,0.0,200,719.828,0
59,1,0;30489;30320;30724;30349;0,8:1,11:28,47760,573.12,0,11.200000000000001,200,784.72,0
60,1,0;30157;30017;30790;30819;31167;31178;0,8:23,16:27,73759,885.1080000000001,0,75.60000000000001,200,1160.708,0
61,1,0;30158;30532;31049;31035;30078;30241;31141;31287;0,8:0,16:26,99682,1196.184,0,45.6,200,1441.784,0
62,1,0;30231;30593;30170;30454;30788;31166;0,8:2,14:1,74831,897.972,0,29.200000000000003,200,1127.972,0
63,1,0;30502;30552;30616;31169;31120;31163;0,8:24,16:13,67704,812.448,0,73.60000000000001,200,1086.048,0
64,1,0;30719;30975;30040;30726;0,8:4,11:7,41698,500.37600000000003,0,0.0,200,700.376,0
65,1,0;30529;30540;30512;30228;30880;0,8:2,11:55,67616,811.392,0,0.0,200,1011.392,0
66,1,0;31026;30983;30433;30178;30371;0,8:12,12:1,60584,727.008,0,0.0,200,931.808,0
67,1,0;31045;30362;30607;30403;0,8:7,11:22,42484,509.808,0,8.4,200,721.008,0
68,1,0;30861;30397;30317;30575;0,8:1,11:26,43039,516.468,0,10.0,200,726.8679999999999,0
69,1,0;30355;30086;31036;30037;0,8:0,11:26,41677,500.124,0,8.4,200,708.524,0
70,1,0;31076;30559;30789;30840;0,9:30,12:32,37263,447.156,0,0.0,200,663.156,0
71,1,0;30173;30749;30940;30723;30198;31103;0,8:1,14:24,81604,979.248,0,31.200000000000003,200,1210.848,0
72,1,0;30743;30415;30220;31154;0,8:0,13:47,55076,660.912,0,59.2,200,920.1120000000001,0
73,1,0;31075;31001;30921;30858;30718;31214;31325;0,8:9,15:48,114735,1376.82,50,21.6,200,1652.02,1
74,1,0;30167;30204;30418;30336;0,8:9,11:19,35212,422.544,0,9.200000000000001,200,635.344,0
75,2,0;30855;30520;31116;31249;31237;0,10:8,15:23,59323,830.522,0,27.6,300,1158.122,0
76,1,0;30514;31083;30270;30464;0,8:0,11:8,37002,444.024,0,0.0,200,644.024,0
77,1,0;30706;30291;30878;30195;0,8:22,11:55,50562,606.744,0,0.0,200,807.144,0
78,1,0;30192;30273;30059;30831;30978;31206;0,8:7,13:41,75612,907.344,0,10.0,200,1117.344,0
79,1,0;30554;30434;30248;30689;30341;0,8:2,11:54,57232,686.784,0,0.0,200,886.784,0
80,1,0;30431;30034;30246;0,8:6,11:12,38702,464.42400000000004,0,5.6000000000000005,200,672.424,0
81,1,0;30051;30092;30063;30334;31112;31188;0,8:5,14:25,90277,1083.324,0,36.4,200,1319.7240000000002,0
82,1,0;30984;30309;30537;30498;30595;31262;31211;31174;31181;31315;0,8:2,18:4,143463,1721.556,50,20.0,200,1992.356,1
83,1,0;30633;30411;30776;30417;0,8:19,11:20,42648,511.776,0,0.0,200,711.776,0
84,1,0;30876;31021;30833;30703;31256;31239;0,9:5,14:50,75796,909.552,0,8.8,200,1118.3519999999999,0
85,1,0;30481;30110;30637;30573;30066;30590;31208;31204;31267;0,8:0,15:23,90673,1088.076,0,14.4,200,1302.476,0
86,1,0;30179;30163;30301;30758;30494;0,8:23,12:30,66435,797.22,0,0.0,200,1003.22,0
87,1,0;30663;30853;30999;31261;0,8:9,14:4,27601,331.212,0,68.0,200,599.212,0
88,1,0;31086;30052;30810;30865;0,8:12,11:15,34917,419.004,0,0.0,200,619.0039999999999,0
89,1,0;30344;30574;30299;30681;30007;0,8:19,12:36,71045,852.54,0,0.0,200,1059.3400000000001,0
90,1,0;30076;31092;30665;30119;30443;0,8:11,12:30,63912,766.944,0,0.0,200,966.944,0
91,1,0;30484;30824;30894;30745;30384;31126;31123;0,8:8,16:10,94943,1139.316,0,52.0,200,1394.516,0
92,1,0;30686;30394;31059;30908;0,8:25,11:41,54263,651.1560000000001,0,0.0,200,857.156,0
93,1,0;30229;30389;30426;0,8:3,10:49,36007,432.084,0,11.600000000000001,200,644.884,0
94,1,0;30001;30194;30852;30716;31216;31325;31161;0,8:25,15:22,123792,1485.5040000000001,50,8.4,200,1743.904,1
95,1,0;30764;30524;30209;30589;0,8:18,11:37,55756,669.072,0,0.0,200,869.0720000000001,0
96,1,0;30321;30082;30854;30126;30867;31121;0,8:20,14:12,98398,1180.776,0,10.4,200,1399.176,0
97,1,0;31068;31023;30583;30928;30869;31366;31138;0,8:15,15:38,111759,1341.108,50,16.0,200,1607.108,1
98,1,0;30315;30599;30958;30026;30095;31079;0,8:2,12:13,46356,556.272,0,0.0,200,756.272,0
99,1,0;30563;30676;30227;30437;31056;31117;0,8:14,14:35,86748,1040.976,0,36.800000000000004,200,1277.7759999999998,0
100,1,0;31051;30201;31067;30936;0,8:1,11:10,47155,565.86,0,0.0,200,765.86,0
101,1,0;31037;30832;30331;0,9:19,11:48,26912,322.944,0,0.0,200,536.544,0
102,1,0;30549;30992;31100;31060;31115;31180;0,8:4,14:15,98071,1176.852,0,24.400000000000002,200,1401.2520000000002,0
103,1,0;31096;30972;30820;30039;0,8:1,11:32,64413,772.956,0,0.0,200,972.956,0
104,1,0;30010;30774;31072;31288;31388;31251;0,8:3,16:2,107691,1292.292,50,54.800000000000004,200,1597.0919999999999,1
105,1,0;30430;30101;30879;30420;30918;0,8:0,12:18,70022,840.264,0,0.0,200,1040.2640000000001,0
106,1,0;30533;30200;30405;30129;31312;31165;31162;0,8:3,14:49,133669,1604.028,50,0.0,200,1854.028,1
107,1,0;30222;30822;30584;0,8:10,11:21,24069,288.82800000000003,0,19.6,200,508.428,0
108,2,0;30235;30035;30348;31207;31265;0,8:56,15:46,97400,1363.6000000000001,0,45.2,300,1727.2,0
109,1,0;30376;30648;30655;30768;30143;31258;31247;0,8:2,15:42,90596,1087.152,0,32.800000000000004,200,1320.752,0
110,2,0;30391;30283;30286;30238;30670;0,8:8,12:6,52164,730.296,0,0.0,300,1030.296,0
111,1,0;30132;30011;30753;0,8:9,11:28,39383,472.596,0,18.0,200,690.596,0
112,1,0;30994;30094;30813;0,9:3,11:22,29034,348.408,0,0.0,200,555.608,0
113,1,0;30070;30162;30353;30020;30457;31125;31144;0,8:17,14:39,85854,1030.248,0,25.200000000000003,200,1255.448,0
114,1,0;30695;30783;30141;30623;31390;31233;31160;0,8:11,16:6,149298,1791.576,50,25.6,200,2067.176,1
115,1,0;30479;30622;31070;30778;0,8:0,11:40,60877,730.524,0,0.0,200,930.524,0
116,1,0;30679;30662;30169;30782;0,8:25,12:3,54127,649.524,0,6.0,200,855.524,0
117,1,0;30526;30795;30005;30177;31012;31189;31105;0,8:20,15:21,99886,1198.632,0,24.400000000000002,200,1423.0320000000002,0
118,1,0;30412;30441;30440;30060;30654;31179;0,8:10,13:34,95181,1142.172,0,6.800000000000001,200,1348.972,0
119,1,0;30146;30907;30449;30396;0,8:18,11:33,50927,611.124,0,0.0,200,811.124,0
120,1,0;30610;30836;30884;30003;30851;30938;31202;31102;31305;0,8:5,16:39,134774,1617.288,50,32.4,200,1901.688,1
121,1,0;31039;30957;30008;30144;30414;31257;31235;31274;31370;0,8:1,18:50,135783,1629.396,50,53.6,200,1933.3960000000002,1
122,1,0;30260;30159;30518;30269;30640;31195;31108;31148;31312;0,8:4,16:52,138510,1662.1200000000001,50,15.200000000000001,200,1928.92,1
123,1,0;30631;30088;30889;30252;31111;31263;31106;31225;31312;0,8:1,18:30,131787,1581.444,50,60.400000000000006,200,1892.244,1
124,1,0;30592;30224;30773;30100;30064;31286;31153;31152;31347;0,8:15,17:39,114052,1368.624,50,48.800000000000004,200,1673.424,1
125,1,0;30738;31071;30646;31081;31379;31205;31114;31173;31170;0,8:12,17:38,145313,1743.756,50,18.0,200,2016.556,1
126,1,0;30812;30493;30387;30377;31040;31215;31158;31273;31324;0,8:25,17:32,129300,1551.6000000000001,50,36.800000000000004,200,1848.4,1
127,1,0;30261;30770;30947;30477;30505;31300;31187;31143;31303;0,8:4,17:12,112534,1350.4080000000001,50,27.6,200,1629.6080000000002,1
128,1,0;30104;30058;30463;30151;30739;30123;31299;31159;31382;0,8:1,16:51,138368,1660.416,50,18.0,200,1928.816,1
129,1,0;30535;30138;30456;30926;30961;31193;31197;31203;31397;0,8:12,17:7,116986,1403.832,50,36.800000000000004,200,1695.4320000000002,1
130,1,0;30979;31054;31087;30013;30065;30393;31172;31182;0,8:22,16:19,96678,1160.136,0,46.400000000000006,200,1415.3360000000002,0
131,2,0;30746;30522;30904;30038;30925;30871;31156;31218;0,8:2,16:22,99044,1386.616,0,49.6,300,1737.016,0
132,1,0;30582;30202;30172;30398;31292;31164;31316;0,8:39,17:37,126203,1514.436,50,61.2,200,1825.636,1
133,1,0;30946;30945;30902;30319;30354;31157;31284;31394;0,8:17,17:4,126640,1519.68,50,34.800000000000004,200,1811.28,1
134,1,0;30135;30365;30345;30931;30523;30987;31275;0,8:10,14:48,81698,980.376,0,20.8,200,1205.176,0
135,1,0;30834;30667;30848;30509;31113;31142;31331;0,8:13,17:22,117982,1415.784,50,56.800000000000004,200,1722.5839999999998,1
136,1,0;30360;31041;30951;30112;30962;30023;31384;0,8:5,15:3,116425,1397.1000000000001,50,0.0,200,1647.1,1
137,1,0;30717;30446;30296;30364;30791;31136;31140;0,8:8,14:35,84685,1016.22,0,32.800000000000004,200,1252.22,0
138,1,0;30187;30196;30324;30216;0,8:19,11:36,62363,748.356,0,0.0,200,954.356,0
139,1,0;30677;30081;30175;30234;0,8:22,11:40,63585,763.02,0,0.0,200,969.42,0
140,1,0;30731;30084;30445;30297;0,8:20,12:3,75209,902.508,0,0.0,200,1104.508,0
141,1,0;30586;30769;31031;30766;31370;31279;31269;0,8:20,16:44,139426,1673.112,50,28.8,200,1951.9119999999998,1
142,1,0;30594;30899;30538;30804;30274;0,8:18,12:14,67417,809.004,0,0.0,200,1009.004,0
143,1,0;30504;30347;30708;30068;30741;0,8:23,12:57,76694,920.328,0,0.0,200,1123.928,0
144,1,0;30442;30891;30206;30849;31005;31271;31133;31243;0,8:22,16:40,96395,1156.74,0,52.0,200,1417.54,0
145,1,0;30212;30465;30027;30055;30971;30571;0,8:16,13:44,93568,1122.816,0,0.0,200,1322.816,0
146,1,0;30977;30803;30030;30877;30816;0,8:9,12:52,86014,1032.1680000000001,0,0.0,200,1232.168,0
147,1,0;30409;30531;30033;30553;0,8:13,11:41,65950,791.4,0,0.0,200,994.2,0
148,1,0;30140;30567;31078;30370;30600;31294;0,8:9,14:41,99444,1193.328,0,23.6,200,1420.528,0
149,1,0;30895;30565;30748;30747;30288;31285;0,8:15,14:7,79476,953.712,0,23.200000000000003,200,1182.912,0
150,1,0;30613;30339;30495;31255;31246;31236;31325;0,8:7,17:21,111721,1340.652,50,70.0,200,1660.652,1
151,1,0;31030;30948;30611;30934;30906;31268;0,8:18,15:45,89452,1073.424,0,44.400000000000006,200,1325.0240000000001,0
152,1,0;30041;30191;31074;30603;0,8:33,12:0,60338,724.056,0,0.0,200,925.2560000000001,0
153,1,0;30660;30763;30476;31201;31128;0,8:7,15:34,97068,1164.816,0,72.8,200,1437.616,0
154,1,0;30825;30588;30221;30155;0,8:25,11:52,71337,856.044,0,0.0,200,1060.444,0
155,1,0;31044;31094;30085;30125;30536;31278;31321;0,8:3,17:28,115392,1384.704,50,61.2,200,1697.104,1
156,1,0;30496;30863;30793;30644;31190;31342;0,8:18,16:37,129016,1548.192,50,40.800000000000004,200,1846.192,1
157,1,0;30754;30647;30006;30107;31390;31264;31298;0,8:21,15:38,152043,1824.516,50,0.0,200,2074.516,1
158,1,0;30278;30328;30952;30171;0,8:23,12:12,80169,962.028,0,0.0,200,1162.028,0
159,1,0;30684;30639;31183;31194;31185;31177;31319;0,8:3,17:22,108345,1300.14,50,80.4,200,1630.54,1
160,1,0;30378;30815;30759;30617;31360;31104;0,8:2,14:29,126794,1521.528,50,12.8,200,1785.1280000000002,1
161,1,0;30400;30113;30385;30264;30828;31312;0,8:13,14:26,109351,1312.212,50,0.0,200,1562.212,1
162,1,0;30591;30380;31063;30507;31199;31277;0,8:9,16:15,90534,1086.4080000000001,0,74.0,200,1360.408,0
163,1,0;30150;30673;30545;30268;0,8:0,11:50,73957,887.484,0,0.0,200,1087.4840000000002,0
164,1,0;30014;30740;30183;30436;30973;31319;0,8:1,13:46,121559,1458.708,50,0.0,200,1708.708,1
165,1,0;31053;30401;30966;30560;31297;0,8:30,15:43,99599,1195.188,0,37.6,200,1444.788,0
166,1,0;30993;30045;30666;30105;30054;31293;0,8:6,14:36,99392,1192.704,0,22.400000000000002,200,1417.504,0
167,1,0;30932;31013;30350;30342;0,8:6,11:31,66460,797.52,0,0.0,200,997.52,0
168,1,0;31032;31047;30061;30308;31339;31139;0,8:19,14:27,121493,1457.916,50,11.600000000000001,200,1719.5159999999998,1
169,1,0;30658;30127;30548;30471;30755;0,8:4,13:3,97517,1170.204,0,9.600000000000001,200,1381.404,0
170,1,0;30189;30292;30337;30130;31219;0,8:8,14:3,77149,925.788,0,46.0,200,1174.988,0
171,1,0;31027;30541;30775;30012;30444;0,8:4,12:5,70246,842.952,0,0.0,200,1042.952,0
172,1,0;30255;30653;31228;31280;0,8:22,15:33,92576,1110.912,0,78.0,200,1388.912,0
173,1,0;31025;30182;30438;30448;0,8:14,11:31,59292,711.504,0,0.0,200,911.504,0
174,1,0;30311;30700;30392;30073;30996;31315;0,8:1,14:37,107812,1293.744,50,8.0,200,1552.144,1
175,1,0;30089;30406;30797;30881;30642;0,8:15,12:7,62275,747.3000000000001,0,0.0,200,952.9000000000001,0
176,1,0;30736;30165;30478;30467;31124;0,8:0,16:22,93336,1120.032,0,80.4,200,1400.432,0
177,1,0;30985;30687;30213;31089;31339;31186;0,8:10,14:57,126816,1521.7920000000001,50,23.6,200,1795.3919999999998,1
178,1,0;30924;31008;30856;30811;31370;31134;0,8:3,14:28,134504,1614.048,50,0.0,200,1864.448,1
179,1,0;30460;30955;30578;30959;0,8:0,11:29,62889,754.668,0,0.0,200,954.668,0
180,1,0;30077;30407;30577;30893;0,8:23,11:57,75715,908.58,0,0.0,200,1115.78,0
181,1,0;31034;30751;30765;30036;0,8:16,11:33,56108,673.296,0,0.0,200,873.296,0
182,1,0;30285;30602;30887;30323;30645;31107;0,8:12,14:1,92771,1113.252,0,17.6,200,1335.652,0
183,1,0;30075;30305;30711;30327;0,8:16,11:32,57214,686.568,0,0.0,200,886.568,0
184,1,0;30079;30117;30343;31084;0,8:1,12:7,98984,1187.808,0,0.0,200,1387.808,0
185,1,0;30472;31038;30911;30598;31217;31345;0,8:32,17:6,123440,1481.28,50,51.6,200,1782.88,1
186,1,0;30605;30672;30455;31007;30720;31318;0,8:22,13:38,108579,1302.948,50,0.0,200,1552.948,1
187,1,0;30432;30302;30413;30452;31131;31381;0,8:0,16:5,112945,1355.34,50,55.2,200,1660.54,1
188,1,0;30475;30515;30056;30042;30579;31272;0,8:3,14:5,95214,1142.568,0,22.8,200,1366.568,0
189,1,0;31016;30657;30866;30510;0,8:15,11:55,71151,853.812,0,0.0,200,1054.612,0
190,1,0;30546;30860;30332;30601;30067;0,8:20,12:46,91712,1100.544,0,0.0,200,1300.5439999999999,0
191,1,0;30480;30069;30954;30419;0,8:33,11:39,52106,625.272,0,0.0,200,825.2719999999999,0
192,1,0;30210;30313;30976;30990;31127;0,8:53,15:26,73491,881.892,0,60.400000000000006,200,1142.292,0
193,1,0;30247;31088;30712;30779;31379;31149;0,8:9,14:23,128889,1546.6680000000001,50,4.800000000000001,200,1802.268,1
194,1,0;30516;30429;30245;30028;30767;31325;0,8:8,13:34,112702,1352.424,50,0.0,200,1602.424,1
195,1,0;30366;30890;30483;30506;30974;0,8:4,12:14,77748,932.976,0,0.0,200,1132.976,0
196,1,0;31046;30581;30685;30620;30329;0,8:7,12:21,85476,1025.712,0,0.0,200,1225.712,0
197,1,0;30244;30649;31098;30016;30188;0,8:18,12:42,78569,942.828,0,0.0,200,1142.828,0
198,1,0;30728;30629;30262;30254;0,8:4,11:32,78994,947.928,0,0.0,200,1147.9279999999999,0
199,1,0;30356;31043;30352;0,8:13,10:58,71141,853.692,0,0.0,200,1058.092,0
200,1,0;30250;30009;30705;30517;31109;31359;0,8:8,17:8,117500,1410.0,50,79.2,200,1742.4,1
201,1,0;30361;30643;30271;30619;31019;0,8:0,12:37,96897,1162.7640000000001,0,0.0,200,1362.7640000000001,0
202,1,0;30363;30303;30626;30709;30830;31340;0,8:2,14:0,117286,1407.432,50,0.0,200,1657.432,1
203,1,0;30390;30841;30128;31260;31110;31384;0,8:25,17:55,113509,1362.108,50,69.60000000000001,200,1691.708,1
204,1,0;30949;31082;30318;30888;0,8:24,11:54,68220,818.64,0,0.0,200,1021.8400000000001,0
205,1,0;31009;30862;31017;31276;31137;0,8:8,15:52,87227,1046.724,0,68.0,200,1314.724,0
206,1,0;30608;31065;31097;0,8:32,11:25,54490,653.88,0,0.0,200,855.48,0
207,1,0;30492;30844;0,8:24,10:37,47441,569.292,0,0.0,200,778.0920000000001,0
208,1,0;30796;30176;30864;31250;0,8:10,14:8,72795,873.54,0,46.400000000000006,200,1119.94,0
209,1,0;30905;30798;30450;30290;30823;0,8:6,12:48,75854,910.248,0,11.600000000000001,200,1124.248,0
210,1,0;30846;30638;30367;30527;31227;0,8:31,14:24,84936,1019.232,0,25.200000000000003,200,1244.432,0
211,2,0;30817;30675;30564;30207;31085;0,8:7,13:30,112267,1571.738,0,0.0,300,1871.7379999999998,0
212,1,0;30214;30508;30395;0,8:28,10:57,46682,560.184,0,0.0,200,760.184,0
213,1,0;30710;30240;31210;31242;31352;31244;0,8:0,17:2,134857,1618.284,50,67.2,200,1935.4840000000002,1
214,1,0;30368;30913;30275;30732;31198;0,8:6,15:33,99929,1199.1480000000001,0,64.4,200,1463.548,0
215,1,0;30632;30156;30787;30358;31391;31230;0,8:1,14:35,120201,1442.412,50,2.0,200,1694.412,1
216,1,0;30528;30482;0,8:3,10:16,54885,658.62,0,0.0,200,858.62,0
217,1,0;30289;30249;0,8:23,10:17,44767,537.2040000000001,0,0.0,200,737.204,0
218,1,0;30300;30266;30253;30145;31191;0,8:37,13:49,99763,1197.156,0,15.600000000000001,200,1412.756,0
219,1,0;30251;30596;30152;30237;30927;0,8:1,12:35,96944,1163.328,0,0.0,200,1363.328,0
220,2,0;30225;30850;30585;30114;31132;0,8:20,14:48,90224,1263.136,0,46.800000000000004,300,1609.936,0
221,1,0;31055;30612;30421;30203;30636;0,8:10,12:40,99585,1195.02,0,0.0,200,1395.02,0
222,1,0;30487;30307;30015;30218;30544;0,8:0,12:13,92565,1110.78,0,0.0,200,1310.78,0
223,1,0;30693;30870;30967;30875;31312;31224;0,8:0,14:53,112347,1348.164,50,13.600000000000001,200,1611.764,1
224,1,0;30597;30922;30053;31168;31342;0,8:25,17:39,139074,1668.8880000000001,50,76.0,200,2004.888,1
225,1,0;30937;30671;31220;31212;31370;0,8:32,17:43,119042,1428.5040000000001,50,80.0,200,1758.504,1
226,1,0;30351;30618;30499;30697;31359;0,8:3,12:54,116917,1403.0040000000001,50,0.0,200,1653.004,1
227,1,0;30752;30439;30614;31145;31388;0,8:4,16:21,109439,1313.268,50,79.2,200,1644.0680000000002,1
228,1,0;30142;30729;30029;30997;0,8:8,11:30,73037,876.4440000000001,0,0.0,200,1077.6440000000002,0
229,1,0;30153;30786;30048;30635;0,8:4,12:48,97859,1174.308,0,16.0,200,1391.9080000000001,0
230,1,0;30674;30694;30521;30424;0,8:9,12:5,96148,1153.776,0,0.0,200,1354.176,0
231,1,0;31050;30839;30874;30018;0,8:7,12:6,94600,1135.2,0,0.0,200,1335.2,0
232,1,0;30473;30941;31000;31259;31312;0,8:27,16:52,132251,1587.012,50,60.0,200,1907.812,1
233,1,0;30897;30845;30919;30281;0,8:25,12:39,99254,1191.048,0,0.0,200,1395.048,0
234,1,0;30185;31052;30696;30543;0,8:9,12:1,99310,1191.72,0,0.0,200,1391.72,0
235,1,0;30108;30530;30721;30043;0,8:3,12:2,93837,1126.044,0,0.0,200,1326.0439999999999,0
236,1,0;30688;30562;30580;30316;0,8:29,12:20,96780,1161.3600000000001,0,0.0,200,1361.3600000000001,0
237,1,0;30772;30715;30857;31091;0,8:14,12:18,92640,1111.68,0,0.0,200,1311.6799999999998,0
238,1,0;30304;30243;30097;30116;0,8:11,12:22,99873,1198.476,0,0.0,200,1398.476,0
239,1,0;31064;30102;30049;31058;0,8:10,12:29,97000,1164.0,0,9.200000000000001,200,1377.2,0
240,1,0;30606;30404;30186;30205;0,8:20,12:51,86839,1042.068,0,14.8,200,1264.868,0
241,1,0;30917;30604;31222;31226;31347;0,8:14,16:15,106067,1272.804,50,76.80000000000001,200,1599.6039999999998,1
242,1,0;30933;30277;30461;30359;0,8:1,11:46,91264,1095.1680000000001,0,0.0,200,1295.1680000000001,0
243,1,0;30468;30714;30174;30730;0,8:3,12:3,88871,1066.452,0,0.0,200,1266.452,0
244,1,0;30915;30019;30628;30423;0,8:3,12:39,80088,961.056,0,5.6000000000000005,200,1167.856,0
