,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
27,1,0;21093;20946;20018;20254;0,9:3,12:33,63103,757.236,0,0.0,200,964.436,0
28,1,0;21180;20877;20420;20477;21140;21240;21330;21478;0,8:0,17:20,128291,1539.492,50,54.400000000000006,200,1843.8919999999998,1
29,1,0;20646;20002;20538;20641;20663;0,8:27,13:6,71908,862.8960000000001,0,0.0,200,1062.896,0
30,1,0;20708;20430;20901;20902;20949;0,8:11,13:3,70698,848.376,0,0.0,200,1049.976,0
31,1,0;21029;20471;20628;20642;0,8:20,12:17,64259,771.1080000000001,0,0.0,200,971.1080000000001,0
32,1,0;20739;20636;20734;20417;0,8:6,12:15,68169,818.028,0,0.0,200,1018.028,0
33,1,0;20288;20335;21098;21066;0,8:1,12:15,67491,809.892,0,8.0,200,1018.2919999999999,0
34,1,0;20282;21047;20643;21203;21331;0,9:47,14:43,61363,736.356,0,17.2,200,953.556,0
35,1,0;20904;20518;20489;21118;21297;21324;21323;0,8:42,16:30,86956,1043.472,0,46.400000000000006,200,1289.872,0
36,1,0;20196;21060;20833;20203;0,8:37,12:36,67230,806.76,0,0.0,200,1019.56,0
37,1,0;20195;20387;20490;20573;0,8:35,12:21,61250,735.0,0,0.0,200,946.2,0
38,1,0;20664;21126;20039;20781;20115;21341;0,8:1,16:8,78424,941.088,0,71.60000000000001,200,1213.088,0
39,1,0;20806;21105;20598;20509;20379;0,8:1,12:51,70010,840.12,0,0.0,200,1040.12,0
40,1,0;21185;20351;20505;20434;20390;0,8:10,13:20,85359,1024.308,0,0.0,200,1224.308,0
41,1,0;20999;20524;20108;20413;0,8:14,12:4,58806,705.672,0,0.0,200,906.8720000000001,0
42,1,0;20713;20019;21002;20036;20783;0,8:23,12:32,72656,871.8720000000001,0,0.0,200,1075.872,0
43,1,0;21124;20451;20654;20275;0,9:6,13:6,58152,697.8240000000001,0,0.0,200,907.0240000000001,0
44,1,0;20246;20927;20479;20984;21380;21215;0,8:36,16:6,84399,1012.788,0,52.0,200,1264.788,0
45,1,0;20898;20063;20375;20873;0,8:28,12:28,54686,656.232,0,0.0,200,861.8320000000001,0
46,1,0;20774;21048;20423;20493;20763;21222;0,8:15,15:5,72523,870.2760000000001,0,48.0,200,1124.276,0
47,1,0;20813;20496;20963;21153;0,8:0,11:39,56692,680.304,0,0.0,200,880.304,0
48,1,0;20174;20173;20121;21032;0,8:11,11:54,61024,732.288,0,0.0,200,932.288,0
49,1,0;20228;21075;20563;20581;0,8:11,11:58,59943,719.316,0,0.0,200,919.316,0
50,1,0;21001;20217;20826;20577;0,8:14,12:7,57782,693.384,0,9.200000000000001,200,908.184,0
51,1,0;20558;21129;20685;20257;21064;0,8:0,12:36,72865,874.38,0,0.0,200,1074.38,0
52,1,0;20255;20786;20345;20932;0,8:16,12:19,68988,827.856,0,0.0,200,1032.256,0
53,1,0;20775;20605;20353;20404;0,8:29,12:35,62383,748.596,0,0.0,200,954.996,0
54,1,0;20296;20093;20153;0,8:1,10:43,41519,498.228,0,6.0,200,704.6279999999999,0
55,1,0;20006;20520;20658;21014;21239;0,8:26,14:1,69343,832.116,0,20.8,200,1063.316,0
56,1,0;20792;21000;21097;21395;21391;0,8:45,14:43,83948,1007.376,0,32.4,200,1239.7759999999998,0
57,1,0;20038;21023;21038;20402;20365;21235;21281;21293;21442;0,8:8,16:57,120302,1443.624,50,33.6,200,1730.424,1
58,1,0;20614;20822;20809;21077;0,8:13,12:4,67898,814.7760000000001,0,0.0,200,1015.176,0
59,1,0;20175;20017;20169;0,8:34,11:25,50182,602.184,0,0.0,200,808.5840000000001,0
60,1,0;20760;20870;20630;21372;21292;21289;0,8:5,15:44,89380,1072.56,0,56.400000000000006,200,1330.96,0
61,1,0;20497;20776;21157;20065;0,8:6,11:49,52839,634.068,0,0.0,200,834.068,0
62,1,0;20885;21120;21056;20707;20865;0,8:10,12:44,98580,1182.96,0,0.0,200,1382.96,0
63,1,0;20213;21169;20225;21161;20724;0,8:2,12:42,73066,876.792,0,0.0,200,1076.792,0
64,1,0;20545;21036;20965;20934;20269;21384;0,8:15,15:47,83560,1002.72,0,50.0,200,1258.72,0
65,2,0;20453;20745;20906;20009;0,8:21,11:54,42604,596.456,0,0.0,300,902.456,0
66,1,0;20154;20142;20851;21399;0,8:23,15:28,60260,723.12,0,90.4,200,1021.52,0
67,1,0;20055;20807;20495;20457;20306;0,8:9,12:53,70141,841.692,0,0.0,200,1042.092,0
68,1,0;21039;20936;21119;20187;0,8:20,12:38,63255,759.0600000000001,0,0.0,200,959.06,0
69,1,0;20266;20942;20499;20702;0,8:44,12:13,42964,515.568,0,0.0,200,721.168,0
70,1,0;20640;21089;20427;20092;20118;21336;21328;21448;0,8:0,15:53,125860,1510.32,50,23.200000000000003,200,1783.52,1
71,1,0;20239;20389;20414;21211;21308;0,8:14,16:1,80958,971.496,0,63.2,200,1234.6960000000001,0
72,1,0;21122;21054;20670;0,8:0,12:20,49399,592.788,0,34.0,200,826.788,0
73,1,0;20675;21117;20088;0,8:29,11:26,44865,538.38,0,0.0,200,746.78,0
74,1,0;21145;21043;20957;20908;20693;21013;21440;0,8:6,14:10,89456,1073.472,50,0.0,200,1323.472,1
75,1,0;20728;20241;20343;20919;0,8:31,11:59,38445,461.34000000000003,0,10.8,200,684.54,0
76,1,0;20778;20443;21067;21357;21221;0,8:16,15:46,76366,916.392,0,68.4,200,1191.192,0
77,1,0;20551;20419;20559;0,8:24,11:32,44235,530.82,0,3.2,200,743.62,0
78,1,0;20133;20914;20821;20037;0,8:14,12:44,88718,1064.616,0,0.0,200,1264.616,0
79,1,0;20008;20903;20590;20886;0,8:26,12:55,82327,987.924,0,0.0,200,1197.524,0
80,1,0;20913;21055;20082;0,8:4,11:17,45518,546.216,0,0.0,200,746.216,0
81,1,0;20703;20459;20968;0,8:50,11:37,38381,460.572,0,0.0,200,660.572,0
82,1,0;20910;20977;20354;0,9:40,12:40,44160,529.92,0,0.0,200,757.9200000000001,0
83,1,0;20966;20422;20262;20714;20207;0,8:7,12:47,85080,1020.96,0,0.0,200,1220.96,0
84,1,0;20662;20250;20547;20705;0,8:0,12:35,87346,1048.152,0,0.0,200,1248.152,0
85,1,0;20502;20331;21127;20761;20695;21335;0,8:19,14:11,95469,1145.628,0,0.4,200,1353.6280000000002,0
86,1,0;20659;20557;20970;0,8:5,11:12,50593,607.116,0,0.0,200,807.116,0
87,1,0;20268;21078;20466;20526;21353;21280;21219;21482;0,8:8,16:14,114304,1371.6480000000001,50,30.400000000000002,200,1655.248,1
88,1,0;21152;20940;20011;21310;21301;21261;0,8:31,15:42,95281,1143.372,0,42.0,200,1385.372,0
89,1,0;21022;20767;20579;20979;20552;0,8:3,12:51,82085,985.02,0,0.0,200,1185.02,0
90,1,0;20621;21062;20374;20301;0,8:3,11:59,59153,709.836,0,0.0,200,909.836,0
91,1,0;20247;21177;20528;20920;20770;0,8:8,12:56,80153,961.836,0,0.0,200,1164.2359999999999,0
92,1,0;20582;20476;20989;20134;21174;21298;21271;21247;21233;21471;0,8:9,17:3,141163,1693.9560000000001,50,10.4,200,1957.9560000000001,1
93,1,0;20333;20391;20359;0,8:4,11:23,58583,702.996,0,0.0,200,902.996,0
94,1,0;20759;20540;20317;21262;0,9:26,13:52,65582,786.984,0,11.600000000000001,200,998.5840000000001,0
95,1,0;20544;20046;20514;0,8:17,11:9,40462,485.544,0,0.0,200,685.5440000000001,0
96,1,0;20692;20003;20804;0,8:21,11:46,55910,670.92,0,10.8,200,890.12,0
97,1,0;20789;20918;20586;20718;20647;0,8:8,13:22,97152,1165.824,0,0.0,200,1365.824,0
98,1,0;21092;20158;21025;20840;21494;0,8:0,12:44,108359,1300.308,50,0.0,200,1550.308,1
99,2,0;20762;20340;20758;0,8:21,12:0,57871,810.1940000000001,0,0.0,300,1110.194,0
100,1,0;20740;20657;20578;0,8:12,11:54,66790,801.48,0,0.0,200,1001.48,0
101,1,0;20971;20725;20110;20733;0,8:15,12:30,82506,990.072,0,0.0,200,1190.0720000000001,0
102,1,0;21175;20889;20360;0,8:9,11:18,58192,698.304,0,0.0,200,898.304,0
103,1,0;20131;20120;20704;20300;0,8:0,12:21,93514,1122.1680000000001,0,0.0,200,1322.1680000000001,0
104,2,0;20295;20314;0,9:20,11:28,26791,375.074,0,0.0,300,697.0740000000001,0
105,1,0;20007;20720;20005;20236;20944;21416;0,8:5,13:39,119606,1435.272,50,0.0,200,1685.272,1
106,1,0;20249;20736;21099;20486;20192;0,8:15,12:43,70628,847.5360000000001,0,4.0,200,1057.536,0
107,1,0;21104;20601;20960;20128;20378;21451;21237;0,8:5,14:48,144434,1733.208,50,0.0,200,1983.208,1
108,1,0;20261;20472;20929;20240;20945;0,8:11,12:39,69650,835.8000000000001,0,0.0,200,1035.8000000000002,0
109,1,0;20928;20372;20258;20600;21253;21256;0,8:13,14:51,99954,1199.448,0,26.0,200,1425.448,0
110,1,0;20146;20732;20188;20364;20042;0,8:10,12:42,70531,846.3720000000001,0,0.0,200,1046.3719999999998,0
111,1,0;20475;21101;20512;20613;21345;21329;21314;21412;0,8:5,16:27,133026,1596.3120000000001,50,27.6,200,1875.912,1
112,1,0;20716;20221;0,8:41,10:49,22492,269.904,0,11.200000000000001,200,483.504,0
113,1,0;20604;21181;20319;21081;20152;21312;0,8:26,13:42,90785,1089.42,0,4.4,200,1293.82,0
114,1,0;20532;21004;21114;20849;20911;21326;21241;21494;0,8:31,16:24,125108,1501.296,50,22.0,200,1785.696,1
115,1,0;20880;20931;20508;20632;21276;0,8:5,13:46,84715,1016.58,0,19.200000000000003,200,1235.78,0
116,1,0;20171;20350;21190;20794;21254;21471;21286;0,8:19,15:43,119215,1430.58,50,29.200000000000003,200,1709.78,1
117,1,0;20064;21195;21149;0,8:20,12:3,61746,740.952,0,0.0,200,945.3520000000001,0
118,1,0;20454;20219;20921;21202;21375;21368;0,8:3,15:46,97318,1167.816,0,56.0,200,1423.816,0
119,1,0;20411;20795;20916;20053;21248;0,8:13,13:46,98507,1182.084,0,14.8,200,1396.884,0
120,1,0;20566;20303;20864;20852;0,8:5,12:15,93403,1120.836,0,6.4,200,1329.236,0
121,1,0;20841;20426;20452;20281;20900;21265;21415;0,8:30,15:21,125182,1502.184,50,8.8,200,1772.9840000000002,1
122,1,0;20899;20004;20380;20464;0,8:0,12:17,67518,810.216,0,0.0,200,1010.216,0
123,1,0;21019;20431;20045;21266;21268;21295;21412;0,8:0,16:33,136136,1633.632,50,50.0,200,1933.632,1
124,1,0;21042;21193;21142;20456;21371;0,8:30,13:49,93429,1121.148,0,0.0,200,1321.1480000000001,0
125,1,0;20765;20231;20729;20548;21263;0,8:2,15:46,91904,1102.848,0,72.4,200,1376.048,0
126,1,0;20024;21199;20339;20251;21183;21366;21440;0,8:7,15:37,91094,1093.128,50,38.800000000000004,200,1384.728,1
127,2,0;21155;20189;0,9:58,11:39,20378,285.29200000000003,0,0.0,300,596.892,0
128,1,0;20450;21167;20291;20176;21070;21451;21290;0,8:9,14:59,136408,1636.896,50,0.0,200,1886.8960000000002,1
129,1,0;21012;20276;20439;20915;21471;21210;21229;0,8:4,16:23,148407,1780.884,50,25.200000000000003,200,2056.084,1
130,1,0;21106;20832;20752;20361;21467;21392;0,8:9,14:15,122090,1465.08,50,2.4000000000000004,200,1717.4800000000002,1
131,1,0;20119;20130;20138;0,8:9,11:59,45804,549.648,0,23.200000000000003,200,772.848,0
132,1,0;20347;21163;20460;21017;21327;21488;21370;0,8:0,16:20,141855,1702.26,50,40.0,200,1992.26,1
133,1,0;20991;21061;20842;20405;21381;0,8:36,13:39,92919,1115.028,0,8.4,200,1323.428,0
134,1,0;21087;20863;20116;20234;0,8:1,12:10,68220,818.64,0,0.0,200,1018.6400000000001,0
135,1,0;20595;20625;20079;20656;21201;21451;21393;0,8:3,16:16,125163,1501.9560000000001,50,36.4,200,1788.356,1
136,1,0;20882;20029;20701;20923;20125;20083;21325;21267;21320;21451;0,8:3,17:46,152575,1830.9,50,35.6,200,2117.7,1
137,1,0;20603;21026;0,10:18,11:40,10066,120.792,0,0.0,200,328.392,0
138,1,0;21088;20132;20179;20751;21468;21309;0,8:3,13:57,110010,1320.1200000000001,50,0.0,200,1570.12,1
139,2,0;21198;20336;0,10:5,11:52,29353,410.942,0,0.0,300,726.142,0
140,1,0;20772;20986;20881;21080;21178;21411;21304;0,8:13,14:25,110072,1320.864,50,0.0,200,1570.864,1
141,1,0;20891;20610;20710;20202;21390;21411;21214;0,8:6,16:40,117326,1407.912,50,56.800000000000004,200,1717.112,1
142,1,0;20455;21073;0,10:24,11:47,9196,110.352,0,0.0,200,310.352,0
143,1,0;20731;20026;21186;21264;21442;21217;0,8:7,16:2,140333,1683.996,50,48.800000000000004,200,1985.596,1
144,1,0;21187;20124;20312;0,8:22,11:39,85746,1028.952,0,0.4,200,1238.152,0
145,1,0;20924;20330;20041;20209;20730;21365;21378;21313;21404;0,8:2,16:28,134669,1616.028,50,10.8,200,1877.628,1
146,1,0;20139;21010;20747;20054;20856;21343;21270;21486;0,8:5,17:15,150869,1810.428,50,42.800000000000004,200,2105.228,1
147,1,0;21166;21096;20854;20051;20066;21318;21382;21275;21421;0,8:22,16:13,141463,1697.556,50,9.200000000000001,200,1965.556,1
148,1,0;20356;20329;20805;21317;21352;21427;21348;21394;0,8:2,17:37,189186,2270.232,50,17.6,200,2538.632,1
149,1,0;21197;20756;20067;20683;21107;20787;21234;21224;21422;0,8:9,16:18,115259,1383.108,50,20.400000000000002,200,1657.108,1
150,1,0;20797;20470;20167;20412;21288;21208;21374;21421;0,8:2,16:32,128308,1539.6960000000001,50,47.6,200,1838.096,1
151,1,0;21108;20519;20177;20529;21315;21377;21303;21439;0,8:13,16:52,122495,1469.94,50,30.400000000000002,200,1755.54,1
152,1,0;21008;21063;20433;20679;21243;21359;21273;21274;21447;0,8:26,17:25,129647,1555.7640000000001,50,22.0,200,1838.164,1
153,1,0;20757;20555;20997;20742;20148;21364;21376;21216;21452;0,8:17,17:11,142165,1705.98,50,31.200000000000003,200,1993.98,1
154,1,0;20377;20753;20523;20677;20073;20589;21257;21481;0,8:2,16:0,108213,1298.556,50,28.8,200,1578.156,1
155,1,0;20585;20972;20028;20741;21322;21350;21484;0,8:8,16:22,136498,1637.976,50,40.0,200,1931.176,1
156,1,0;20040;20592;20884;20959;20947;0,8:10,12:29,90894,1090.728,0,0.0,200,1290.728,0
157,1,0;20537;20323;20283;21287;21242;21245;21379;0,9:44,17:13,94346,1132.152,0,40.400000000000006,200,1389.352,0
158,1,0;20183;20232;20444;20857;0,8:0,11:58,99211,1190.532,0,0.0,200,1390.5320000000002,0
159,1,0;20321;20811;20803;20159;20256;0,8:5,13:22,96426,1157.112,0,0.0,200,1357.112,0
160,1,0;20424;20309;20155;21342;21284;21226;21404;0,8:4,17:28,125634,1507.608,50,62.800000000000004,200,1822.008,1
161,1,0;20790;20894;20780;20370;20363;0,8:8,13:15,95473,1145.676,0,0.0,200,1347.676,0
162,1,0;20513;21102;21018;20712;20773;21422;0,8:6,13:49,104091,1249.092,50,0.0,200,1499.092,1
163,1,0;20302;20349;20937;20226;20650;0,8:3,12:51,93607,1123.284,0,0.0,200,1323.284,0
164,1,0;20446;20569;20103;20777;0,8:0,11:43,85971,1031.652,0,0.0,200,1231.652,0
165,1,0;20626;20468;20447;20010;0,8:10,12:41,77413,928.956,0,0.0,200,1132.556,0
166,1,0;21076;20975;20922;20242;0,8:11,12:45,82939,995.268,0,0.0,200,1195.268,0
167,1,0;21035;20332;20888;21024;0,8:0,12:6,78907,946.884,0,0.0,200,1146.884,0
168,1,0;20022;20606;20058;21044;0,8:9,12:14,76639,919.668,0,0.0,200,1120.468,0
169,1,0;20651;20220;20554;21003;20995;0,8:2,12:36,95332,1143.984,0,4.800000000000001,200,1349.584,0
170,1,0;20056;20691;20950;20639;21250;21420;0,8:1,17:2,126543,1518.516,50,70.0,200,1838.9160000000002,1
171,1,0;20386;20690;20699;20071;21130;0,8:2,13:14,86308,1035.696,0,0.0,200,1235.696,0
172,1,0;20052;20432;20373;20127;21031;0,8:6,13:14,95679,1148.148,0,0.0,200,1348.1480000000001,0
173,1,0;20284;20334;20887;20122;0,8:1,12:9,93083,1116.996,0,0.0,200,1316.996,0
174,1,0;20755;20418;20145;20941;21249;21373;21448;0,8:3,16:20,131341,1576.092,50,45.2,200,1871.2920000000001,1
175,1,0;20738;20094;20062;21137;0,8:7,12:17,78934,947.208,0,0.0,200,1147.208,0
176,1,0;20126;21176;20801;20081;0,8:9,11:36,67547,810.564,0,0.0,200,1010.5640000000001,0
177,1,0;20935;20409;20645;20376;0,8:22,12:28,84263,1011.1560000000001,0,0.0,200,1211.9560000000001,0
178,1,0;20925;20172;20688;20129;21007;0,8:26,13:17,84551,1014.612,0,0.0,200,1215.8120000000001,0
179,1,0;21148;20162;21168;20709;20684;21451;0,8:6,13:45,130829,1569.948,50,0.0,200,1819.948,1
180,1,0;20388;20754;20727;21154;0,8:11,12:19,84456,1013.472,0,0.0,200,1213.472,0
181,1,0;20068;20896;20831;21079;21494;0,8:1,12:40,106526,1278.3120000000001,50,1.2000000000000002,200,1529.912,1
182,1,0;20031;20304;20074;20184;0,8:17,12:49,71576,858.912,0,0.0,200,1064.5120000000002,0
183,2,0;20746;20325;21362;21355;0,8:25,16:10,119233,1669.262,0,61.6,300,2030.8619999999999,0
184,1,0;20230;20437;20969;20748;21407;21218;0,8:12,14:39,134662,1615.944,50,18.8,200,1884.7440000000001,1
185,1,0;20689;20711;21040;21083;0,8:32,12:49,76450,917.4,0,0.0,200,1123.4,0
186,1,0;20267;20678;20406;20307;20631;0,8:6,12:41,82974,995.688,0,0.0,200,1196.088,0
187,2,0;20289;20293;21333;21278;21369;0,8:10,16:34,117583,1646.162,0,85.60000000000001,300,2031.7620000000002,0
188,1,0;20814;20609;20407;20998;20050;21246;21489;0,8:2,15:49,130813,1569.756,50,34.800000000000004,200,1855.356,1
189,1,0;20027;20272;20933;20399;0,8:14,12:33,70012,840.144,0,0.0,200,1045.344,0
190,1,0;20190;20186;20743;20369;21188;21416;0,8:17,14:13,122359,1468.308,50,0.0,200,1719.908,1
191,1,0;20867;20990;20623;21071;21033;0,8:5,12:57,93100,1117.2,0,0.0,200,1317.2,0
192,1,0;20344;20820;20047;20278;0,8:2,12:57,75987,911.844,0,0.0,200,1111.844,0
193,1,0;20682;20615;20850;21189;21363;21428;0,8:23,15:22,108416,1300.992,50,32.0,200,1582.9920000000002,1
194,1,0;20161;20825;20686;21255;21220;21411;0,8:0,16:48,112879,1354.548,50,69.2,200,1673.748,1
195,1,0;20298;20627;21128;0,8:16,11:56,79711,956.532,0,0.0,200,1156.5320000000002,0
196,1,0;21147;21090;21151;20448;21415;0,8:12,13:23,122157,1465.884,50,0.0,200,1715.884,1
197,1,0;20393;20515;20144;0,8:3,11:35,78422,941.064,0,0.0,200,1141.064,0
198,1,0;21144;20308;20835;20771;20059;21238;21413;0,8:6,17:31,143530,1722.3600000000001,50,62.800000000000004,200,2037.56,1
199,1,0;20355;20652;21209;21347;21415;0,8:29,15:40,127799,1533.588,50,34.4,200,1817.988,1
200,1,0;21170;20150;20287;20396;0,8:1,12:17,92998,1115.976,0,0.0,200,1315.976,0
201,2,0;21015;20397;20113;0,8:53,12:29,69883,978.362,0,0.0,300,1291.5620000000001,0
202,1,0;20565;20591;20416;20836;0,8:0,12:23,76031,912.3720000000001,0,7.6000000000000005,200,1119.972,0
203,1,0;20091;21172;20800;20151;21291;21476;0,8:3,14:42,109644,1315.728,50,21.6,200,1588.528,1
204,1,0;20367;20481;20484;20550;0,8:5,12:26,91625,1099.5,0,0.0,200,1299.5,0
205,1,0;20102;20229;20494;21354;21258;21416;0,8:7,16:8,126417,1517.0040000000001,50,45.2,200,1815.004,1
206,1,0;21057;20951;20043;20723;21133;21487;0,8:5,14:11,126252,1515.0240000000001,50,0.0,200,1765.024,1
207,1,0;20016;20648;20214;20954;20253;0,8:2,13:10,97300,1167.6000000000001,0,0.0,200,1367.6,0
208,1,0;20564;20744;20233;20032;21294;21448;0,8:0,14:53,121030,1452.3600000000001,50,18.400000000000002,200,1720.76,1
209,1,0;20987;20834;20030;21259;0,8:11,14:40,91312,1095.744,0,51.6,200,1347.344,0
210,1,0;21094;20618;20299;20410;0,8:1,12:12,69508,834.096,0,0.0,200,1034.096,0
211,1,0;21091;20819;20090;20868;20157;0,8:1,12:46,91536,1098.432,0,0.0,200,1298.432,0
212,1,0;20823;20978;21138;0,8:58,12:22,76999,923.988,0,0.0,200,1135.188,0
213,1,0;20791;20215;21299;21496;21223;0,8:26,16:33,129570,1554.8400000000001,50,51.6,200,1856.4399999999998,1
214,2,0;20543;20973;20721;0,8:1,11:45,63339,886.746,0,17.2,300,1203.946,0
215,2,0;20394;20843;20337;20263;0,8:1,13:5,91992,1287.888,0,0.0,300,1587.888,0
216,1,0;21030;20560;20764;20487;0,8:23,13:27,99434,1193.208,0,0.0,200,1397.208,0
217,1,0;20210;20522;20035;0,8:15,11:38,65933,791.196,0,0.0,200,991.1959999999999,0
218,1,0;20594;20574;20839;21059;0,8:8,12:39,99776,1197.3120000000001,0,0.0,200,1399.312,0
219,1,0;21095;20168;20500;21205;21388;21408;0,8:17,16:59,82721,992.652,50,78.0,200,1327.452,1
220,2,0;20588;20237;0,9:15,12:45,65161,912.254,0,0.0,300,1218.254,0
221,1,0;20415;21112;20782;21358;21231;21439;0,8:2,15:35,109723,1316.676,50,40.0,200,1607.476,1
222,2,0;21132;20285;21302;21339;21316;0,8:12,16:56,118540,1659.56,0,80.80000000000001,300,2045.16,0
223,1,0;20576;20137;20438;20020;20227;0,8:10,12:57,92964,1115.568,0,0.0,200,1317.568,0
224,1,0;21194;20653;20611;20271;0,8:5,12:34,66680,800.16,0,8.8,200,1010.96,0
225,1,0;20465;20001;20818;20401;0,8:13,12:43,99250,1191.0,0,0.0,200,1391.0,0
226,1,0;21134;20200;20274;21086;0,8:6,12:59,95119,1141.428,0,0.0,200,1341.4279999999999,0
227,1,0;20536;21028;0,8:36,11:43,59526,714.312,0,9.600000000000001,200,938.312,0
228,1,0;20673;20629;20861;20570;20463;21439;0,8:12,13:58,124869,1498.428,50,0.0,200,1748.4279999999999,1
229,1,0;21146;20926;20827;20013;21069;21471;0,8:4,13:50,129060,1548.72,50,0.0,200,1798.72,1
230,1,0;20539;20141;21016;21184;21227;0,8:3,14:11,99452,1193.424,0,28.400000000000002,200,1421.824,0
231,2,0;20976;20958;0,8:49,11:40,63837,893.7180000000001,0,0.0,300,1205.318,0
232,1,0;20461;20828;20440;20164;0,8:18,12:55,99894,1198.728,0,0.0,200,1398.728,0
233,1,0;20546;20435;21027;21474;0,8:0,13:13,122440,1469.28,50,0.0,200,1719.28,1
234,1,0;20633;20567;20273;20503;21332;0,8:6,14:11,89117,1069.404,0,16.8,200,1286.204,0
235,2,0;20136;20810;20697;21307;0,8:48,16:23,100627,1408.778,0,77.2,300,1805.1779999999999,0
236,1,0;21125;20238;20244;21360;21487;21319;0,8:1,16:47,130593,1567.116,50,52.400000000000006,200,1869.516,1
237,1,0;20166;20482;20620;20649;21494;0,8:3,12:27,103509,1242.108,50,0.0,200,1492.1080000000002,1
238,2,0;20535;20313;0,8:56,11:55,60389,845.446,0,0.0,300,1155.846,0
239,1,0;20847;21085;20521;21296;21225;0,9:14,16:42,99703,1196.436,0,60.800000000000004,200,1457.2359999999999,0
240,1,0;20178;21191;20060;20243;20666;0,8:14,12:57,91923,1103.076,0,0.0,200,1303.076,0
241,1,0;20449;20104;20425;21356;21406;21282;0,8:11,15:49,123503,1482.036,50,37.2,200,1769.236,1
242,1,0;20149;20033;21158;20491;21411;21228;0,8:6,14:11,122556,1470.672,50,0.0,200,1720.672,1
243,2,0;20362;20101;20248;20749;0,8:14,13:4,87291,1222.074,0,0.0,300,1522.074,0
244,1,0;20769;20223;20429;21334;21338;21479;0,8:0,16:38,134587,1615.044,50,67.2,200,1932.2440000000001,1
245,1,0;20619;20048;21244;21207;21474;0,8:9,16:9,123387,1480.644,50,64.8,200,1795.444,1
246,1,0;21171;20917;21011;20766;21442;0,8:7,13:22,120326,1443.912,50,0.0,200,1693.9119999999998,1
247,1,0;20511;20182;21272;21251;21417;0,8:5,16:9,115172,1382.064,50,65.60000000000001,200,1697.6639999999998,1
248,1,0;20876;20352;20726;20722;20597;0,8:4,12:51,97710,1172.52,0,0.0,200,1372.52,0
249,1,0;20084;20897;20165;21113;0,8:1,13:5,98457,1181.484,0,5.6000000000000005,200,1387.484,0
